"","SRR5936019","SRR5983275","SRR5935904","SRR5947869","ERR209354","ERR209846","SRR5936132","SRR5946867","SRR5947048","SRR5946673","SRR5947041","SRR5983326","SRR5946730","SRR5946974","SRR5946967","SRR5936167","SRR5947080","SRR5983476","SRR5946617","SRR5946696","SRR5946815","ERR209373","SRR5935740","ERR210558","SRR5983299","SRR5935924","ERR209415","SRR5946776","SRR5946685","SRR5936030","SRR5946746","SRR5983411","SRR5946790","SRR5946868","SRR5935897","SRR5983271","ERR209442","SRR5935792","SRR5983459","SRR5935808","ERR209070","SRR5936126","SRR5935963","SRR5935749","SRR5946747","ERR209648","SRR5946931","ERR209726","SRR5935997","ERR209811","ERR209706","SRR5946969","SRR5947019","SRR5935938","ERR209953","SRR5936076","SRR5946866","SRR5983284","SRR5946708","ERR210536","ERR210367","SRR5935850","SRR5946644","SRR5935866","SRR5947032","SRR5935805","SRR5936095","ERR209336","SRR5946733","SRR5946963","SRR5946958","SRR5936136","SRR5936208","SRR5947851","ERR209799","SRR5946847","SRR5936056","ERR210578","ERR209248","SRR5935865","ERR209343","SRR5947069","SRR5935816","SRR5935996","SRR5947049","SRR5936052","ERR210568","ERR209520","SRR5947003","SRR5946817","SRR5946671","SRR5983268","ERR209310","SRR5936130","ERR209375","SRR5935772","SRR5935929","SRR5983412","SRR5935915","SRR5947072","SRR5946628","ERR209731","ERR209700","SRR5936186","ERR209380","ERR209470","SRR5935894","SRR5947053","SRR5935773","SRR5946666","SRR5946954","ERR209854","SRR5946881","SRR5936207","SRR5946716","SRR5936128","ERR209088","SRR5983386","SRR5983372","SRR5936100","SRR5983265","SRR5935769","SRR5936038","SRR5935778","ERR209812","SRR5946846","SRR5936025","SRR5935793","SRR5947104","ERR209378","SRR5935764","SRR5946861","SRR5936043","ERR209225","ERR209083","SRR5946779","SRR5935760","SRR5936112","SRR5935984","SRR5947834","SRR5936037","ERR209674","SRR5936014","ERR209679","ERR210549","SRR5935823","SRR5983331","SRR5946774","SRR5935931","ERR210594","SRR5983480","SRR5935780","SRR5983470","SRR5935765","SRR5935891","SRR5936222","ERR209740","SRR5946857","SRR5946920","SRR5935995","SRR5936160","SRR5946652","SRR5946894","ERR209810","SRR5983472","ERR210092","SRR5936168","ERR210563","SRR5983379","SRR5947042","ERR209371","SRR5983357","ERR209441","SRR5935794","SRR5936143","SRR5947056","SRR5983428","SRR5946780","SRR5946675","ERR210519","ERR209312","ERR209431","SRR5947085","SRR5936105","SRR5946915","ERR209487","SRR5935827","SRR5946909","SRR5946701","SRR5946828","SRR5946966","SRR5947036","ERR209084","SRR5947813","SRR5946952","SRR5946659","SRR5946921","SRR5935802","SRR5936199","SRR5946937","ERR209891","SRR5946788","SRR5983272","ERR209813","SRR5946749","SRR5946911","ERR209118","SRR5946731","SRR5946874","SRR5935892","SRR5936159","SRR5936016","SRR5983446","SRR5946968","SRR5946943","SRR5983405","SRR5936146","ERR210202","SRR5946808","SRR5947836","SRR5936190","SRR5946735","SRR5947024","SRR5946821","ERR209720","SRR5935810","SRR5946748","SRR5946712","SRR5946760","SRR5935966","SRR5946627","SRR5946822","ERR209298","SRR5946670","SRR5946777","SRR5946987","SRR5946996","ERR209722","SRR5983462","ERR209782","SRR5936231","SRR5946681","SRR5946988","SRR5946772","ERR209692","SRR5947821","SRR5947031","SRR5936020","ERR210592","ERR209448","SRR5983400","SRR5935795","SRR5946754","SRR5936173","SRR5936062","SRR5983450","SRR5935875","SRR5946895","SRR5946834","SRR5936065","SRR5946684","ERR209247","SRR5936156","SRR5946609","ERR209296","SRR5983393","ERR209936","SRR5935820","SRR5935831","SRR5946989","SRR5935767","SRR5935774","SRR5947081","ERR209246","ERR209376","SRR5983346","SRR5983469","ERR209299","SRR5936097","SRR5935798","ERR210695","SRR5946993","ERR209379","SRR5946650","SRR5983401","SRR5946711","SRR5946870","SRR5935900","SRR5947025","ERR210366","SRR5946672","SRR5946632","SRR5946925","ERR210523","SRR5936096","SRR5983335","SRR5947022","SRR5935912","SRR5946640","SRR5947001","ERR209707","SRR5947044","SRR5936138","SRR5947094","ERR209521","ERR209711","SRR5946942","SRR5983360","SRR5947004","SRR5936041","SRR5936219","SRR5935903","SRR5935770"
"GGB4698_SGB6498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9634_SGB15093",0,0,0,0,0.60358,0.07318,0.06392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12898,0,0.0783,0,0.04256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06179,0,0,0,0,0,0,0.09755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19928,0,0.12451,0,0,0,0,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34942,0,0,0.00395,0,0,0,0,0,0,0,0,0,0.02545,0,0,0,0,0,0,0,0,0,0.17419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9101_SGB14033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_siraeum",0,0,0,0,0,0.04456,0,0.66842,0,0,0.69905,0.01244,3.21448,0,6.02953,0,0,0,0,0.00142,0.72686,0,0,0,0,0.01244,0.04201,2.83428,0,0,3.80611,0,0,1.49041,0,0,0.11849,0,0,0,0,0.09196,0.25458,0,0.99605,1.33316,0,1.77451,0,0,0,2.6151,0,0.83095,0,6.29001,0,0,0,0,6.40674,0,0.98906,0.00889,0.08896,0,0.08002,0,0,0,0,0,0,0,0,0.49314,0,2.24485,0,0.44826,0.02662,0.11612,1.11672,0,0,0,0,1.94374,0,0.02452,0.62342,0.06723,0.09834,0,0.43851,0.35173,0,0,0.64403,8.81395,0.17367,0,0,0,0.55637,0.3914,0,0,0,0,0,0.57127,0,0,0,0,0.01039,0.17768,9e-04,0,0.07079,0,9.44376,2.07083,0.09293,0,0.00105,0.05702,6.85433,0.51681,0,0,0,0.28592,0.05189,0.11398,0,0,1.39733,0,4.11128,0.04701,0.69675,0,0,0,0.00911,0,0,0,0,0,0,0,0,0,0,2.40999,0.02726,0,0,0,0,0,0.14321,0,0,0,0.16242,0,0.34366,0.06111,0.1345,0,13.46409,0,0,0.57204,0.04484,0,0.10124,0,0,0,0,0.95811,0,0,0,0,0,0,0.07777,0.01505,0,0,0.86015,0,0,0,0.40205,0,0,0.05347,0,0,0.60719,0,0,0,0.17001,0,0,0,0,0.1691,0,0,0,0.00379,0,0,0,0,0,0.05826,0.29441,0,3.93758,0,0,0,0.27451,0,0.8228,0,0,0.10285,0.00245,5.70805,0.02007,0,0,0,0,0,8.98652,0,0,0.71205,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0.15399,0.1786,0,0,1.17848,0,0.02997,0,0,0.0246,0,0.34906,0,1.43198,0.28485,0,0,0,1.00019,0.57886,0,0,0.09924,0.30336,0,0,0,0,0.00548,0,0,0,0.33962,0,0,0,0,0,0,0,0,2.0596,0,0.52008,0.00449,0.09804,0,0,0.01356,0
"Lachnospira_sp_NSJ_43",0.15162,0,0,0.0019,0,0.08484,0.3525,0,0.05401,0,0,0,0.18673,0,0,0,0,0.06302,0,0,0,0,0.30337,0,0.08052,0,0.26381,0,0,0,0.02342,0,0,0,0,0,0.64119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11106,0,0,0,0,8.10713,0,0.00804,0,0,0,0,0.21029,0,0.14395,0.09477,0,0,0,0,0,0,0,0,0,0.33657,0,0.08226,0,0,0,0.04073,0.04012,0,0,0,0.03212,0,0,0,0,0.03075,0,0.38075,0,0,0,0,1.49274,0,0,0,0,0.00833,0.11882,0,0,0,0,0,0,0,0,0,0,0,0,0.0815,0,0,0.0728,0,1.15329,0,0,0,0,0.28247,0.01941,0,0.00788,0,0.09183,0.18922,0,0,0,0,0,0.00964,0,0.18456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573,0,0.05103,0.00305,0,0,0,0,0,0,0,0,0.52006,0,0.43507,0,0.65961,0,0,0,0,1.07363,0,0.16218,0,0,0,0.0547,0,0,0,0,0.57747,0,0.62072,0,0.33141,0.66882,1.50536,0,0,0,0,0,0.14875,0.04402,0,0,0,0,0.03452,0,0.13772,0.65572,0,0,0,0,0,0,0,0,3.26246,0,0,0,0.01129,0,0,0,0,0.25406,0,0.18057,0,0,0.25811,0.91528,0.20469,0.27386,0,0.37727,0,0,0.40078,0,0.0036,0,0,0,0.22472,0.27256,0,0.34399,0,0,0,0,0,0,0,0.00038,0,0,0,0.10139,0.06782,0,0.28133,0,0,0,0,0.37461,0,0.27149,0,0.14053,0.446,0,0,0.22196,0.04275,0.00279,0,0.34925,0.02704,0,0,4.1723,1.00115,0,0,0,0,0,0,0,0,0,0.35613,0,0.00993,0,0,0,0,0,0.02158,0,0,0,0,0,0.11618,0,0
"GGB14025_SGB14906",0,0,0,0,0,0,0,0,0,0,0.01031,0.37416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01266,0,0,0,0,0,0,0,0,0,0,0,0.00559,0,0,0.11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05773,0,0,0,0,0,0,0,0,0,0,0,0.17194,0,0,0,0,0,0,0,0,0.02091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0,0,0,0,0,0.26477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60808,0,0,0,0,0,0,0.00161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01599,0,0,0,0,0.06723,0,0,0,0.00031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01372,0,0,0,0,0,0,0,0.00208,0,0,0.00288,0,0.13522,0,0.00632,0,0,0,0,0,0,0,0,0.37899,0,0,0,0,0,0,0,0,0,0,0,0,0.01331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38753,0,0,0,0,0,0,0,0.38151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_SGB4421",0,0.55391,0,0,0,0,0,0,0.36866,0,0,0,0.42907,0,0,0,0,0,0,0,0.23395,0,0,0,0,0,0,0,0.66893,0,0,0,0,0.51367,0,0,0,1.76119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59947,0,0,0,0,0,0,0.22743,0,0,0,0,0.15318,0,0,0.55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67131,0.75162,0,0,0,0,0,0.00359,0,0,0,0,0,0,0,0,2.66042,0,0,0,0,0,0,0,0,0.39963,0,0,0,0,0.28699,0,0,0,0,0,0,0,0,0,0,0,0.1086,0,0.01991,0,0,0,0,0,0,0,0.19698,0,0,0,0,0,0,0.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15533,0,0,0,0,0,0.0036,0,0,0,0,0,0,0.12306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12854,0,0,0,0,4.40808,0,0,0,0,0.0421,0,0,0,0,0,0,0,0.52241,0,0.00068,0,0,0,0,0,0.52785,0,0.00546,0,0,0.37848,0,0,0,0,0.44857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3746,0.25116,0,0,0,0.03323,0,0,0,0,0,0.15982,0,0,0,0.92645,0,0,0,0,0,0,0,0,0,0,0,0,1.35025,0,0,0,0,0,0,0,0.25741,0,0,0,0,0,0
"Dysosmobacter_welbionis",0.01836,1.13603,0.33274,0.09288,0.0303,0.0672,0.63092,0.04127,0,0,0.36272,0.47558,0.16851,0.04074,0.01616,0,0,0.74131,0,0,0.13096,0,0.21951,0,0.05022,2.07538,0.05977,0.00198,0.76947,0.72531,0.2724,0,0,0.02015,0.13227,0.45022,0.00157,1.14324,0,0.82565,0,0.31011,0.00695,0.03958,0.03064,0.13343,0.0886,0.07036,0,0,0.1945,0.01342,0.23337,0.03644,0,0.08551,0,0.37632,0.19448,0,0.03912,0.63171,0.47333,0,0.97816,1.68364,0.00616,0,0,0,0.11964,0,0,0.35241,0.27017,0.0107,0.02657,0,0.11476,0.79792,0,0.50641,0.03357,0,0,0.07354,2.5144,0.01089,0,0,0,0.67335,0.00999,0,0,0.12203,0.24739,0.19309,0.73686,0.02616,0.19144,0,0,0.33867,0,0.00202,0,0.25008,0.17389,1.15201,0.14293,0.13113,0.54938,0,0.48012,0.18059,0,0.06476,0.01622,0,0.25176,0.44713,0.05993,0,0.4735,1.0941,0.07343,0,0.13708,0,0.14267,0.37265,0.09539,0,0,0.04282,0.22213,0.15794,0.10984,0.69304,0.379,0.01195,0.1342,0,0.28424,0.18389,0.17409,0,0.79204,0,0.08347,1.01055,0.14126,0.15783,0,0,0,0.52708,0.21078,0.27533,0.38855,1.28399,0.11984,0.0024,14.41763,0,0.18639,5.26164,0.0122,0.28979,0,0.18718,0.02973,0,0.04957,0,0,0.04201,0.27484,0,0,0,0,0.06988,0,0,0.69965,0,0.06179,0.12058,0,0.27863,0,0.19737,0.05712,0.50803,0.01998,0.27933,0,0.41946,0.15918,0.17543,0,0.34908,0.87203,0.40823,0,0.49064,0.39578,0,0.33064,0.00765,1.00603,0,0.67852,0.33702,0,0,0.0367,0.01097,2.59388,0,0.03022,0,0.15135,0.01714,0.18368,0.08329,0.01146,0.19856,0.27792,0.32508,0,0.02362,0,0,0.06251,0.00532,0.02497,0.00755,0,0.36476,0.54233,1.28828,0.095,0.13628,0.1227,0.16998,0,0,0.427,0.28422,1.27792,0.14109,0,0.24748,0.30015,0,1.12647,0.30312,0.30674,0.13408,0.04726,0.38647,0,1.18992,0,0.13062,4.31824,0.00173,0.38585,0,0.1475,0.03523,0,0.01732,0.18084,0,0.39177,0.0799,0,0.01966,0,0,0.08604,0.00427,0.06234,0,8.3097,0,0.1794,0,0.2854,0,0,0.02054,0,0.78987,0.21643,0,0.20834,0.10526,0,0,0.00797,1.18235,1.37716,0.65087,0.28812,0.12376,0.0089,0.00684,0.2206
"GGB3945_SGB8597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB4567_SGB6308",0,0,0,0,0,0,0.23098,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38988,14.85587,0,0,0.00158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01817,0,7.42503,0,0,0,0,0,0,0,0,0,0,1.9165,0,0,0,0,0,0,0,0,0,0,5.68455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18323,0.42475,0,0,0,0,0,0,0,0,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40902,0,0,0,0,0,0,0,0,0,0.00332,0,0,0,0,0.72189,0,0,0,0,0,0,0.34778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17989,0,0,0,1.14307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnospira_pectinoschiza",0,0,0,0,0.45685,4.28799,1.4576,0,0.45317,0,0.09327,0.41864,0,0.44883,0.10048,2.26621,0,0,0,0,0.04916,0.88217,1.54906,0,0.64567,0,0,0,0.36666,0,0,0,0,0,0,0,1.50767,0.30332,0,0,0,0,0,0,0,1.77798,0,0,0,0,0,1.10853,0.22792,0,2.59826,14.95467,0,0,0,0,0,0.84585,0.34394,1.10049,0,0,0.09801,4.2434,0,0.02147,0,0,0,0,0,0,0,0,0,0,1.78681,0,0,0.71265,0,0,0,1.93522,0,0,0,0,1.76484,0,0.69935,0,1.99913,0,0,0.95884,0,0.39651,0,3.88994,0,0.4692,0,0,0,0,0,0.52799,0,0,0.38765,0.06213,0.02514,0,0,3.41932,0,0.80902,7.39737,0.07079,0,0,0,0,0,0,0.19267,0.3775,0,0.04088,0.18886,0,0.02292,0,0,0.61331,0.11272,0.72233,0.9821,0,0,0,0.3285,0,0,0,0.08801,0,0,0,0,0,0,0.06555,2.28734,0,0.01025,0.00962,0,0,6.05306,0,1.02604,0,0.46474,1.02772,0.84769,0,1.45844,0,0,0,0,1.0221,0,0.31276,1.80285,0,0,8.02477,0,2.92928,0,0,0,0,0.69016,0,0.22885,4.38572,0,0.17542,0,0,2.90878,0,3.51304,0,0,0,0.15411,0,0.68962,0.85067,1.52676,0.92886,0,0,0,1.81014,0.59697,0,0,0,0,0.23253,0,0,0,18.44157,0.11446,0,0,0,0,0.74321,0,0,1.19535,0,0,0.96002,0,0.45886,0,0,1.01886,0.33293,0.73395,0.25176,0,0,0,3.6943,0,3.09337,0.05265,0.77264,0,0.65199,0,0,0,0.63859,1.26376,0.46308,0.24142,0,0,0.05547,1.28387,0.1896,0,0.04963,3.13368,0.18941,0,1.01001,0,0,0.94597,0.00387,0,1.25907,1.71266,0,0,0.34912,0,0,1.96718,1.07082,0,0,0,0,0,0,1.15557,0.78198,0,0.01713,0,0,0,0,0,0.00146,0,0,2.08324,0,0,0.10871,0.20126,0.17729,0.66733,0,0.40195
"GGB3321_SGB4394",0,0,0,0,0,0.00162,0.08226,0.00451,0,0,0,0,0,0,0,0,0,0,0,0,0.6608,0,0,0,0,0,0,0.02496,0,0,0,0,0,0,0,0,0.00508,0,0,0,0,0,0,0,0,0.01128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95683,0,0,0,0,0,0,0,0,0,0,0,0.13408,0.00048,0,0,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.10875,0,0,0,0,0.02541,0,0,0,0,0,0,0.01256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01287,0,0,0,0,0,0,0,1.62496,0,0,0,0,0,0,0,0,0,0,0,0.05792,0,0,0,0,0,0,0,0.12703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09436,0,0,0.01808,0,0,0,0,0,0,0,0,0,0.07365,0,0.11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9501_SGB14898",0,0,0,0,0,0.00965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01304,0,0,0,0,0,0,0,0,0,0,0,0.00723,0,0,0,0,0,0,0.01549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329,0,0,0,0,0,0,0,0,0,0,0.03198,0,0,0,0,0,0,0,0,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21324,0.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,0,0,0,0.02325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693,0,0,0.00646,0,0.00993,0,0,0,0,0,0,0,0,0,0,0,0.00262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB4626_SGB6403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB6470_SGB9153",0,0,0,0,0,0,0.20994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17956,0,0.03311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01118,0,0,0,0,0,0,0,0,0,0.09133,0,0,0,0,0,0,0,0,0,0.32121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
