Sample	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
SRR5983418	15.0	304.3333333333333	14.5	23758.142318912975	12.2	8114.772330447335	81.0	821.5192640692642	660.214880952381	5.0	101.44444444444444	74.275	160.1	69.75
SRR5983422	12.5	173.66666666666669	8.0	14025.574084249081	6.8	4844.770418470418	48.0	466.89747474747475	326.48333333333335	5.0	49.0	51.51428571428571	109.88888888888887	43.75
SRR5983428	11.0	160.99999999999997	7.5	12262.557082579862	5.6	4262.532611832612	45.83333333333333	405.6047258297259	323.7462121212121	4.0	39.611111111111114	49.75	96.44444444444444	36.97222222222222
SRR5983434	7.5	141.33333333333337	8.5	10599.703186004095	6.5	3635.147344322345	40.5	330.7287518037517	263.95606060606065	4.0	31.0	41.63333333333333	83.55555555555554	33.75
SRR5983436	9.5	113.33333333333333	6.5	9507.955339105332	4.6	3311.131105006105	49.33333333333333	350.2573232323233	242.96969696969697	5.0	28.5	26.7	71.22222222222223	32.75
SRR5983437	14.5	253.66666666666666	15.5	19774.477621151316	16.75	6548.576334776336	82.66666666666666	701.2096681096682	588.7375	5.0	85.88888888888889	65.73333333333333	140.33333333333331	59.375
SRR5983446	12.5	200.0	10.5	14444.846403596406	6.8	5748.03106060606	50.5	551.5793650793652	406.96785714285716	5.0	49.44444444444444	45.64285714285714	112.11111111111111	44.0
SRR5983450	10.333333333333332	186.66666666666666	10.5	15639.0139370949	9.2	5596.387770562773	102.25	580.5392496392495	404.7151260504201	6.0	61.5	50.666666666666664	145.23333333333332	51.5
SRR5983459	4.666666666666667	109.33333333333333	4.5	8812.443589597544	0.0	3703.7939033189036	58.0	384.953318903319	357.0027472527474	0.0	51.05555555555556	32.86666666666667	96.56666666666666	26.875
SRR5983462	8.0	166.99999999999997	10.5	12738.067360897634	7.8	4777.665417915419	50.33333333333333	506.9551587301587	399.6392857142857	2.0	56.72222222222222	37.5	128.26666666666665	42.0
SRR5983469	14.0	282.0	18.0	21213.87546030998	11.6	7687.100108225109	96.0	755.8003246753245	531.8551406926407	5.0	72.11111111111111	72.82857142857142	155.33333333333331	64.375
SRR5983470	2.5	82.0	3.5	6557.395360195362	6.25	2258.717765567765	22.0	254.7700216450216	206.7878787878788	1.0	21.666666666666668	24.523809523809526	67.88888888888889	20.875
SRR5983472	7.0	197.66666666666666	12.0	15683.766740345995	8.0	5756.600577200578	100.16666666666667	554.0929653679653	525.3920976082742	1.0	73.72222222222223	46.96666666666666	141.36666666666667	44.0
SRR5983475	13.5	161.66666666666666	8.0	12467.31568050219	6.0	4681.137576312577	107.5	441.94011544011545	342.2863636363636	5.0	35.72222222222222	50.0	121.44444444444444	40.75
SRR5983476	5.5	152.33333333333331	8.0	11442.83345543345	11.25	3635.156854256854	47.66666666666667	487.4535714285715	338.5275432900433	1.0	47.72222222222222	45.4	99.625	39.36904761904762
SRR5983479	9.5	190.33333333333334	9.0	14699.954884348545	11.4	5428.358658008658	101.33333333333333	535.9471861471862	585.6278819219996	0.0	83.83333333333334	48.233333333333334	118.2	41.375
SRR5983480	12.5	235.66666666666666	13.5	17344.701604530434	10.8	6278.290223665224	78.0	569.56829004329	543.1484848484849	5.0	62.44444444444444	58.7	175.88888888888889	51.666666666666664
SRR5983481	15.0	257.0	16.0	19506.444706665483	12.2	7625.520779220775	76.41666666666667	680.985533910534	597.6946428571429	6.0	80.61111111111111	62.583333333333336	170.5333333333333	61.083333333333336
