sample	Group	Biosynthesis_of_Cofactors_and_Vitamins	Carbohydrate_metabolism	Cellular_Structure_and_Modification_of_Macromolecules	Central_metabolism_and_energy	Lipid_metabolism	Metabolism_of_Alcohols_and_Aldehydes	Metabolism_of_Aromatic_Compounds_and_Xenobiotics	Metabolism_of_Carboxylic_Acids	Metabolism_of_amino_acids_and_derivatives	Nucleotide_and_Nucleic_Acid_Metabolism	Signaling_and_Regulation_Metabolism	Specialized_and_Miscellaneous_Routes	NA
train_1120	MD	0.007601927414	0.00376187266	0.00340049514	0.00492727972	0.002100410612	0.000117311392	0.00216458122	0.00227079664	0.01028705342	0.01145788242	1.6417e-05	0.00347019398	0.00114055391
train_1121	H	0.007433195528	0.0043867001	0.0035142106	0.006408377771	0.00211820214	0.000111467834	0.00251763556	0.00221837094	0.01092425541	0.01045806437	4.082547e-05	0.00377441765	0.00125447695
train_1122	MD	0.007701781058	0.00437601333	0.0035871598	0.00593787608	0.0032060429	0.00013053993	0.00269745196	0.0021639066	0.010438391606	0.01076805259	2.38647e-05	0.00366705489	0.00145183168
train_1123	MD	0.00577297957	0.00388554835	0.0025535742	0.00471694285	0.0017913948	0.00013567884	0.0019449418	0.0021238382	0.00858127475	0.00849090965	2.74726e-05	0.0030478952	0.0011706544
train_1124	MD	0.00879288297	0.0048902104	0.00346566544	0.006028398022	0.0021409392	0.00018597657	0.0023476461	0.002829050804	0.01231615136	0.0115070694	7.63097e-05	0.00390511535	0.001667123045
train_1125	MD	0.00699196131	0.0045035984	0.00314860405	0.00512855573	0.0021028551	9.30621e-05	0.00198656957	0.0018121873	0.01027232117	0.0089834799	3.3792e-05	0.00333789363	0.0012018575
train_1126	MD	0.007488657362	0.003794520251	0.002936221368	0.004864339678	0.002640278185	0.000169572566	0.00212690495	0.00232308749	0.00949008004	0.00999442712	3.410018e-05	0.003589177968	0.0012283857
train_1127	MD	0.00822989809	0.00451523829	0.0034409464	0.005579270914	0.00213861463	0.00013634287	0.00240516522	0.00280436719	0.01158982799	0.0110127741	5.07329e-05	0.00387922896	0.0014725038
train_1128	H	0.00773411141	0.004661722512	0.00340343999	0.005186929484	0.00175995136	0.00015376281	0.00168556806	0.00246620049	0.01141611557	0.01062220887	8.56866e-05	0.00358479265	0.00148256746
train_1129	MD	0.00763560888	0.00418392495	0.00316334353	0.005251727111	0.0026631362	0.00016433611	0.00225897409	0.00227905758	0.00987844229	0.01090606506	5.05371e-05	0.004100837233	0.00140906142
train_113	NP	0.007402158362	0.0051090313	0.003154602786	0.008177380936	0.002357404203	0.000395321716	0.0031436058	0.00205345032	0.012051886477	0.01068516704	0.00010477685	0.003500177264	0.001828588456
train_1130	MD	0.007305959309	0.003933642504	0.00312357996	0.004974134786	0.002927386697	0.000162093133	0.002129842403	0.00179832802	0.00926179149	0.01057954068	2.17780823e-05	0.003933836186	0.00124737917
train_1131	MD	0.00555042697	0.00345081191	0.0025810464	0.00409652062	0.00124689899	7.909097e-05	0.001845264	0.00204569127	0.00894195254	0.00821094772	1.50693e-05	0.00277010085	0.00108196741
train_1132	MD	0.00658188474	0.003534448958	0.0029108882	0.004939606948	0.001595231123	0.000136314976	0.001958868843	0.001911810706	0.009159072733	0.00959160061	1.853097e-05	0.003269682485	0.00114417856
train_1133	MD	0.00621013466	0.00326087524	0.00278709926	0.005071712927	0.001956513904	0.000144933905	0.002044691404	0.001730135421	0.008392218344	0.00997666161	3.208555e-05	0.0031313563	0.00101600353
train_1134	MD	0.008132301481	0.004522381646	0.00368813176	0.006045314644	0.00210152832	0.00019847107	0.00234878693	0.00231552999	0.01098569792	0.0113292786	7.39011e-05	0.003629192145	0.0014718981
train_1135	MD	0.00683265887	0.003664333145	0.003104271	0.00480735293	0.00195107885	0.00010934246	0.00221191276	0.00204687547	0.00910000038	0.01021034692	3.7424e-05	0.00336613265	0.00122073805
train_1136	MD	0.008146098574	0.00461293635	0.00300393175	0.00653379744	0.00228441502	0.000298969429	0.0020458108	0.002164631252	0.0107308542	0.01058467216	0.000108102	0.0034084867	0.00158991009
train_1137	MD	0.00740445881	0.00413142901	0.00313630596	0.00450857487	0.002783319317	8.17479e-05	0.00187817212	0.0018543454	0.009420451	0.00932890712	1.85875e-05	0.00358364842	0.00107017277
train_1138	MD	0.00748420541	0.004145862422	0.0032375824	0.00550665333	0.001929935523	0.00019015768	0.00192610721	0.002098417127	0.010111038151	0.0104366952	5.56951e-05	0.003744211218	0.00125124835
train_1139	MD	0.00695203422	0.00390926568	0.0029264539	0.005919915166	0.00273625929	0.000232202319	0.002039108691	0.00198785565	0.00914326757	0.00949839806	5.65137e-05	0.003545048918	0.0014385862
train_114	NP	0.00835299296	0.00533761851	0.0042425244	0.007817688794	0.001845842568	0.0002019577	0.00296786238	0.0025840425	0.01465846186	0.01109719474	9.15019e-05	0.003971351	0.00182050229
train_1140	MD	0.007933150747	0.00376949183	0.0032121999	0.006078265647	0.001966084085	0.000171384746	0.002352818348	0.002207324931	0.010324220388	0.01022348324	7.5974779e-05	0.003783143317	0.00134772107
train_1141	H	0.00672011657	0.00361819616	0.00283810709	0.00485397634	0.00206926628	0.00013918813	0.00246763916	0.00187777078	0.0085210893	0.00963028746	3.20406e-05	0.00318249131	0.00104210163
train_1142	MD	0.00729990894	0.00457135912	0.00340654829	0.00577536953	0.002082298486	0.000170355564	0.00284117028	0.00252347585	0.010664649218	0.01139597101	4.69525e-05	0.00384540666	0.00151648619
train_1143	MD	0.00806106699	0.00478193332	0.00341638671	0.00702995788	0.00275467751	0.00022422604	0.002564267594	0.0024336846	0.011520108022	0.01096181306	7.108753e-05	0.004263842935	0.0015935047
train_1144	MD	0.00621068729	0.00340409803	0.0023248406	0.00467040898	0.00181075964	0.00015297743	0.00174648075	0.00202261698	0.00821266172	0.0082202467	8.02479e-05	0.0029829286	0.0011852011
train_1145	MD	0.00767467195	0.004103769702	0.00304521437	0.005135124401	0.002441468834	0.00016908829	0.00244769211	0.00207408761	0.00979169189	0.01052157598	4.34598e-05	0.003848184587	0.00127232952
train_1146	MD	0.00758236857	0.00414957344	0.0035245405	0.005905184141	0.00201773422	9.907121e-05	0.002415301331	0.0025796664	0.010817764203	0.01021379761	5.4217e-05	0.003593671281	0.0014219205
train_1147	MD	0.00770658212	0.00470746906	0.0026713132	0.0076579888	0.00455391568	0.000401425039	0.0024265489	0.0019492322	0.009997002513	0.0096118312	9.0057e-05	0.00420967237	0.001529315
train_1148	MD	0.0080030392	0.004665103809	0.003334481239	0.005989035881	0.002295928798	0.000255534415	0.001937830046	0.002505577579	0.010929641528	0.0102253227	7.7079e-05	0.0038772746104	0.00148146133
train_1149	MD	0.00665953017	0.00382739425	0.0029797409	0.00506716507	0.00231346109	8.136967e-05	0.00251266342	0.0017955404	0.00919907766	0.01023526616	1.89269e-05	0.00370513092	0.0012412288
train_115	NP	0.007608805367	0.005172449992	0.003584492015	0.007404322351	0.002683528464	0.000261111492	0.003235571149	0.002043773287	0.011587243105	0.0107055122	2.53252e-05	0.004427660223	0.00157122975
train_1150	MD	0.007866591676	0.004442073463	0.003243336642	0.005942423967	0.002018990406	0.000223622742	0.00190921454	0.002239860291	0.01039611518	0.01047615435	6.9743209e-05	0.00380936395	0.00136452734
train_1151	MD	0.00742515115	0.004142996679	0.003054210502	0.005757578248	0.002277145938	0.000164781025	0.00232901712	0.002055218085	0.009670600557	0.0100630868	3.42891e-05	0.003905741141	0.00126334786
train_1152	MD	0.007965291355	0.004582452334	0.0026038179	0.008683638268	0.004921152849	0.00048348341	0.0027739075	0.0023180373	0.00998267214	0.00914084367	8.90237e-05	0.00464999275	0.0015524178
train_1153	H	0.006084763392	0.003492309649	0.002635160013	0.005421780658	0.002048642699	0.000152495322	0.00231684681	0.00174299053	0.008773793688	0.0091944732	5.162729e-05	0.003597279888	0.00111558842
train_1154	MD	0.00612436273	0.00324987147	0.00299214034	0.004178576476	0.00199264103	9.4813599e-05	0.00204120538	0.001982571715	0.008463067506	0.01011941573	2.49994e-05	0.00324919122	0.00099115415
train_1155	MD	0.00829863659	0.00454116977	0.00336244302	0.00535645457	0.00165334855	0.00012707178	0.00225814945	0.002694846	0.01128874176	0.01079116145	8.53013e-05	0.00352017293	0.00153589237
train_1156	H	0.00671966598	0.00394853334	0.00310725813	0.00532447168	0.00200742623	0.00016419884	0.002069706501	0.00196831598	0.00981909457	0.00967418642	8.64489e-05	0.00370728511	0.0012854821
train_1157	MD	0.00710939975	0.00384087568	0.0030863544	0.004617447466	0.00245890412	0.00013810703	0.00188957556	0.00210762048	0.0093080429	0.00972731194	2.72726e-05	0.003417020958	0.00111160209
train_1158	MD	0.00736356105	0.00440534167	0.0033992095	0.00627011422	0.00215277575	0.0001019062	0.0025721243	0.00201242959	0.01063901224	0.01005156675	2.18588e-05	0.00396926505	0.00126324222
train_1159	MD	0.00599162172	0.00369702283	0.0031690489	0.00508840137	0.001602726368	0.00011056771	0.00200350172	0.001738440089	0.00849153472	0.00904465931	3.81708e-05	0.00301192914	0.00110611256
train_116	NP	0.007921367803	0.003994110298	0.00360668956	0.006648120686	0.002130800574	0.00015390537	0.00304745307	0.0020679156	0.01060539355	0.011400121565	7.2684e-05	0.003883370546	0.0011766764
train_1160	MD	0.008308940154	0.004822643395	0.00359707972	0.006726661014	0.002199053578	0.000178987335	0.00269868825	0.002630150703	0.01192460125	0.0106828919	4.10868e-05	0.003822167568	0.00159337439
train_1161	MD	0.009875156724	0.006228086813	0.003663124259	0.009876356221	0.003343708328	0.00053700925	0.00300810664	0.00249052465	0.013358625771	0.0132777377	0.00018378963	0.004361510641	0.0020379206
train_1162	H	0.00803381207	0.00474508025	0.0031897939	0.00541553126	0.00170116501	0.00013664507	0.00193354047	0.0024046787	0.0102191647	0.0097564345	4.19226e-05	0.00295352117	0.00139358544
train_1163	H	0.00666152918	0.004041024515	0.00250750353	0.00697776359	0.00455222212	0.00034441786	0.002129952975	0.002085382805	0.00874281517	0.00852015985	9.52879e-05	0.00405404423	0.001351297
train_1164	H	0.00741189732	0.00401354312	0.00300247993	0.0049770646	0.00200949056	0.00014336057	0.00213756817	0.0020478713	0.0093053933	0.00925414428	4.43891e-05	0.00357533848	0.00110872446
train_1165	H	0.00657315483	0.00360544252	0.0028354624	0.00435458391	0.00220006057	0.00012676449	0.00208317271	0.0018329476	0.00820961966	0.0100197659	2.6418e-05	0.00354802262	0.0010929713
train_1166	MD	0.00593723897	0.0030562937	0.0023104807	0.00367143168	0.00203923307	0.00012138226	0.00165416	0.00141441261	0.00713091016	0.00815992566	2.3204e-05	0.00321606732	0.00080320333
train_1167	MD	0.005852206547	0.003440841874	0.00264320247	0.00540369096	0.00165410173	0.000140613922	0.00187985974	0.001902444867	0.01008296801	0.00901472529	2.72849e-05	0.002926133143	0.00117769408
train_1168	H	0.006079189068	0.00284399405	0.00237568712	0.00482976283	0.00273773276	0.00019716215	0.00181791212	0.00145825213	0.00695584703	0.00815418324	3.11125e-05	0.003283728413	0.0009016755
train_1169	MD	0.00604533391	0.00345966617	0.00234158757	0.00417154928	0.00313921551	0.00015994942	0.00207279472	0.00154739672	0.0077539925	0.00914870918	4.27335e-05	0.00349372886	0.0009383606
train_117	NP	0.008240623722	0.004211869665	0.0033298031	0.005793843271	0.003101750761	0.00012943592	0.002693885746	0.001990349808	0.009871323173	0.01114524948	0.00011639929	0.00429276891	0.00120728827
train_1170	H	0.0069927029	0.00446138462	0.0031063578	0.00635354441	0.00243062801	0.00012345441	0.0025320646	0.0021841142	0.01050850977	0.0088113713	4.34587e-05	0.00362295777	0.00135839548
train_1171	H	0.00676335117	0.0036435384	0.00281789119	0.00475381043	0.00180153595	0.00013557441	0.00180796216	0.002123997027	0.00925218093	0.00961918111	4.17686e-05	0.003226533588	0.00112706659
train_1172	H	0.006412910002	0.00360591748	0.0028750553	0.004827127749	0.00170141252	0.00010414767	0.00234056254	0.00185077964	0.00897867709	0.009287518	3.25695e-05	0.00333905177	0.00112469142
train_1173	H	0.00642737355	0.003380134704	0.00300269992	0.00483208117	0.00159640806	0.00012673817	0.0019775126	0.0018935389	0.00888918634	0.0103104839	2.04416e-05	0.0032240124	0.00116630425
train_1174	H	0.00779807463	0.004681479686	0.0024570864	0.008609066593	0.0057189394	0.00061295131	0.002571627039	0.002393932656	0.0098766489528	0.00929250734	0.0001260622782	0.004718185506	0.0015768025
train_1175	delete	0.006539199754	0.00373650969	0.00355853463	0.00341082078	0.00304882508	1.719036e-05	0.00190954151	0.00208003629	0.00977030859	0.00916754161	0	0.003712603261	0.00082143098
train_1176	H	0.00640355631	0.00351127055	0.00292339072	0.00486473635	0.00221916073	8.9621687e-05	0.00220058731	0.00189162096	0.008516809311	0.00905818912	2.26981e-05	0.003300438141	0.00113763252
train_1177	delete	0.00901162985	0.00449205814	0.00371730497	0.00587873077	0.00314273701	0.0001385641	0.00248908433	0.00268037922	0.01280898849	0.01137972918	5.97379e-06	0.00379799799	0.00137643834
train_1178	H	0.008031972576	0.00417303434	0.00335246508	0.00499929844	0.00305109129	0.0001737781	0.00230414771	0.00222226865	0.01032676697	0.01090514403	5.54606e-05	0.00408142089	0.00122707576
train_1179	H	0.00851303607	0.00483685689	0.00361951252	0.005400873354	0.00277322363	0.00018214759	0.00242896937	0.00248566367	0.011164146555	0.0111140578	5.40258e-05	0.00393024324	0.00143509752
train_118	NP	0.008528042375	0.005032114442	0.0038098997	0.005762675805	0.00217482792	0.00014694376	0.0026852068	0.00255582834	0.0113377494	0.01205005182	2.93274e-05	0.00416671059	0.00141288516
train_1180	H	0.00791398729	0.00424807355	0.00325605974	0.004739535726	0.00251065446	0.000125542631	0.00229286403	0.00237038323	0.01023476644	0.01108600618	4.00468e-05	0.003831552975	0.001266506277
train_1181	delete	0.00682035986	0.00342395961	0.00271075936	0.00503092527	0.00276203657	0.0001703665	0.002441936264	0.00166266569	0.008470688904	0.00936688177	3.290202e-05	0.003636031953	0.00104641999
train_1182	delete	0.00679322779	0.003854792144	0.00349089074	0.00597562812	0.00236414255	3.9012052e-05	0.00264943349	0.00222053954	0.010396294104	0.01016577182	2.41096e-05	0.003467325493	0.001305453726
train_1183	delete	0.005089684564	0.002504797323	0.002634974376	0.00496091904	0.002044926765	3.958435e-05	0.00210845965	0.001488757181	0.007868706554	0.00885362569	1.263978e-05	0.00294840325	0.00097398264
train_1184	delete	0.00701585617	0.003380246728	0.0031809796	0.00484740643	0.00240675242	6.636937e-05	0.00239209945	0.00195651376	0.0086363	0.0112277986	2.15182e-05	0.00430324872	0.0010744966
train_1185	delete	0.009126903429	0.00460472659	0.004421651826	0.0062824265	0.002228981805	8.9197251e-05	0.002224465029	0.00301291498	0.013555882723	0.01171021207	4.03786e-05	0.003964220287	0.00165419365
train_1186	delete	0.00798125673	0.00485628354	0.0035809989	0.00610340458	0.00176533455	0.0001864667	0.00201207739	0.002332849	0.01158304282	0.0101463219	9.79539e-05	0.00361182248	0.00160318078
train_1187	delete	0.007903045515	0.004567832409	0.0034439369	0.006008533817	0.0020552223154	0.000151620411	0.002279799586	0.002330046957	0.010863451885	0.01080539775	4.78595e-05	0.003796061197	0.00151438345
train_1188	MD	0.00597752793	0.00317447883	0.0030626634	0.00290045889	0.0021647893	7.934715e-05	0.0020787977	0.001345208	0.0078965224	0.00970200335	0	0.0037272009	0.0006450414
train_1189	CD	0.00867870127	0.00393322804	0.00275482202	0.00610547149	0.004182085215	0.00028550585	0.00283568329	0.00195514815	0.00965532105	0.0095099216	1.695667e-05	0.00410800451	0.000992955
train_119	NP	0.00970077189	0.005559457026	0.0031586014	0.01015079212	0.007024929	0.00059770468	0.00322895349	0.0025604424	0.01183150359	0.01105542031	0.0001583938	0.006093812838	0.0019034025
train_1190	MD	0.0032611482	0.001739535	0.0016842997	0.0017836626	0.000956445	0	0.0009604448	0.0009136189	0.0041123118	0.0049492277	0	0.0017780669	0.0003927192
train_1191	MD	0.0071906141	0.00234676394	0.0026198881	0.00369829326	0.00324670438	7.263404e-05	0.0022731295	0.00137024532	0.00752905413	0.0093187339	1.06504e-05	0.0033988121	0.00067627965
train_1192	MD	0.00581038226	0.00345165993	0.0020706461	0.006719203105	0.00350669559	0.00034373207	0.001840457921	0.0015995551	0.00749834966	0.00756140482	3.70351e-05	0.0032730656602	0.0012285833
train_1193	MD	0.00725570775	0.00313935459	0.00261980607	0.00377626681	0.00390124958	8.39997e-06	0.002363464	0.00155700054	0.00845945733	0.00959653122	6.25326e-06	0.00348089995	0.0007955376
train_1194	MD	0.0060659557	0.00305486563	0.00282597363	0.00306597635	0.0015484592	2.78502e-05	0.00177915362	0.0014357716	0.00778721809	0.0087346415	0	0.00330883874	0.00075013994
train_1195	MD	0.01223717439	0.00547839406	0.00462728535	0.00642109752	0.00124143715	0.0001846331	0.00254985	0.00182670588	0.008237408667	0.01091772649	5.80755e-06	0.00335861125	0.00117136913
train_1196	MD	0.0061194522	0.00262858146	0.0022238516	0.00345273761	0.0032275615	6.331424e-05	0.0024520597	0.00162512657	0.00766705421	0.0088694063	0	0.00359827478	0.0007102303
train_1197	MD	0.00525262205	0.00256460036	0.0022855971	0.00290326926	0.002019171746	3.7638755e-05	0.0016258062	0.00123462332	0.00681436361	0.0076667461	4.24036e-06	0.00289787434	0.0006236493
train_1198	CD	0.00776284208	0.0032303595	0.0022313952	0.00581996967	0.00474235464	0.0002392351	0.00193318195	0.001874396	0.0084453997	0.00841833112	2.300741e-05	0.00412874611	0.0010028365
train_1199	MD	0.00632427535	0.00230070653	0.0030219415	0.00344746889	0.0023608153	2.62673e-05	0.0018681812	0.00110750933	0.0075566139	0.00882291729	0	0.00367238711	0.0006229236
train_12	H	0.00054466359	0.00024174839	0.00024708758	0.00048095678	0.0002887452	1.2676585e-05	0.00023470565	0.00014765524	0.000699815253	0.00089691805	1.3308e-06	0.00032669296	0.000103168668
train_120	NP	0.007516891573	0.003986929929	0.003166002429	0.004953507725	0.003006558125	0.000151993608	0.002362362938	0.002120693113	0.009753859293	0.010890325771	4.753964e-05	0.003891306854	0.00110565862
train_1200	MD	0.00629017375	0.00316612377	0.0029090874	0.00321473247	0.0028563393	4.53339e-05	0.00206741777	0.0017567584	0.00832890266	0.00935782218	8.43559e-06	0.00301406537	0.0008318488
train_1201	MD	0.00599929543	0.00264514684	0.0021325196	0.00349042621	0.00226537321	4.685417e-05	0.00186815625	0.00161163129	0.00790861676	0.00810486486	5.9922e-06	0.0032318273	0.00075233345
train_1202	MD	0.00635874328	0.00324642977	0.0019374421	0.00589274855	0.00521891968	0.00030104396	0.00166135035	0.0015526737	0.00763000912	0.00756506351	4.131685e-05	0.00391061678	0.0008933274
train_1203	MD	0.00500074419	0.00234062037	0.0022340994	0.00301126055	0.00177964726	6.88109e-05	0.001510199	0.00121257137	0.00628319242	0.0075866065	0	0.003092985	0.00057167216
train_1204	CD	0.008107851	0.00424432163	0.0022805672	0.0081275531	0.0063951735	0.0006595146	0.0025201588	0.0023639294	0.0092688763	0.0094456924	0.000112644	0.00479000776	0.0014069431
train_1205	MD	0.00793989886	0.00387829805	0.00319288985	0.00566634597	0.00331947154	0.00012814395	0.00234878114	0.0024612763	0.01097163546	0.0103343552	2.77068e-05	0.00437680241	0.00119733236
