Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
ERR209287	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	16.0	5.0	6.0	19.0	3.0	0.0	1.0	2.0	2.0	11.0	5.0	58.0	54.0	1.0	2.0	2.0	2.0	10.0	1.0	1.0	1.0	13.0	3.0	3.0	67.0	38.0	23.0	92.0	0.0	1.0	1.0	11.0	8.0	3.0	11.0	3.0	1.0	50.0	2.0	0.0	1.0	0.0	13.0	25.0	28.0	0.0	7.0	8.0	4.0	19.0	18.0	0.0	0.0	14.0	1.0	187.0	36.0	3.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
ERR209296	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	10.0	3.0	6.0	16.0	3.0	0.0	1.0	2.0	2.0	10.0	5.0	65.0	49.0	1.0	2.0	1.0	2.0	12.0	1.0	1.0	1.0	17.0	3.0	4.0	77.0	43.0	26.0	102.0	0.0	1.0	2.0	10.0	8.0	1.0	9.0	3.0	1.0	46.0	2.0	0.0	1.0	1.0	18.0	37.0	37.0	1.0	5.0	8.0	4.0	14.0	22.0	0.0	1.0	15.0	1.0	161.0	36.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209298	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	4.0	3.0	4.0	10.0	3.0	0.0	0.0	2.0	2.0	8.0	3.0	36.0	25.0	1.0	2.0	0.0	2.0	7.0	1.0	1.0	0.0	8.0	0.0	1.0	56.0	28.0	19.0	46.0	0.0	0.0	0.0	5.0	7.0	1.0	7.0	0.0	1.0	39.0	1.0	0.0	1.0	0.0	6.0	20.0	29.0	0.0	3.0	5.0	3.0	9.0	13.0	0.0	0.0	15.0	1.0	123.0	20.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	3.0	6.0	3.0	0.0	0.0	1.0	1.0	6.0	3.0	33.0	17.0	1.0	2.0	0.0	2.0	7.0	1.0	0.0	0.0	6.0	0.0	1.0	54.0	23.0	21.0	46.0	0.0	0.0	0.0	4.0	7.0	1.0	7.0	0.0	1.0	36.0	2.0	0.0	1.0	0.0	6.0	18.0	31.0	1.0	3.0	5.0	2.0	13.0	16.0	0.0	0.0	9.0	1.0	138.0	22.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
ERR209300	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	4.0	2.0	5.0	13.0	3.0	0.0	1.0	2.0	2.0	8.0	4.0	55.0	34.0	1.0	2.0	0.0	2.0	9.0	1.0	1.0	1.0	9.0	2.0	2.0	66.0	38.0	22.0	80.0	0.0	0.0	0.0	4.0	7.0	1.0	7.0	2.0	1.0	42.0	2.0	0.0	1.0	0.0	13.0	21.0	30.0	1.0	4.0	7.0	4.0	14.0	20.0	0.0	1.0	15.0	1.0	149.0	23.0	0.0	0.0	6.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
ERR209310	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	14.0	2.0	5.0	22.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	65.0	51.0	1.0	2.0	2.0	3.0	12.0	1.0	1.0	1.0	14.0	2.0	3.0	77.0	44.0	26.0	96.0	1.0	0.0	0.0	11.0	8.0	1.0	7.0	2.0	1.0	45.0	2.0	0.0	1.0	1.0	18.0	35.0	37.0	0.0	5.0	8.0	4.0	19.0	21.0	2.0	1.0	15.0	1.0	154.0	35.0	2.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
ERR209312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	2.0	9.0	3.0	0.0	0.0	1.0	2.0	6.0	3.0	28.0	16.0	1.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	6.0	1.0	2.0	49.0	20.0	15.0	46.0	0.0	0.0	0.0	3.0	7.0	1.0	6.0	1.0	1.0	28.0	1.0	0.0	1.0	0.0	8.0	16.0	25.0	0.0	1.0	3.0	2.0	7.0	6.0	0.0	0.0	8.0	1.0	131.0	22.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ERR209336	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	4.0	2.0	5.0	10.0	3.0	0.0	0.0	1.0	2.0	4.0	2.0	45.0	23.0	1.0	1.0	0.0	2.0	9.0	1.0	1.0	0.0	6.0	1.0	0.0	57.0	30.0	16.0	70.0	0.0	0.0	0.0	4.0	7.0	1.0	5.0	0.0	1.0	36.0	1.0	0.0	1.0	0.0	10.0	17.0	28.0	0.0	4.0	6.0	4.0	8.0	15.0	0.0	0.0	11.0	1.0	132.0	26.0	0.0	1.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ERR209339	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	14.0	3.0	7.0	15.0	3.0	0.0	1.0	1.0	2.0	10.0	5.0	66.0	46.0	1.0	2.0	2.0	2.0	12.0	1.0	1.0	1.0	13.0	2.0	4.0	74.0	43.0	22.0	99.0	0.0	0.0	0.0	8.0	8.0	1.0	9.0	2.0	1.0	44.0	3.0	0.0	1.0	1.0	19.0	32.0	39.0	1.0	6.0	9.0	4.0	20.0	21.0	2.0	1.0	15.0	1.0	153.0	34.0	2.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
ERR209343	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	3.0	3.0	5.0	9.0	3.0	0.0	1.0	1.0	2.0	10.0	3.0	56.0	32.0	1.0	2.0	0.0	2.0	10.0	1.0	1.0	1.0	9.0	1.0	2.0	61.0	34.0	20.0	85.0	1.0	0.0	0.0	4.0	7.0	1.0	6.0	0.0	1.0	39.0	1.0	0.0	1.0	0.0	12.0	29.0	31.0	1.0	4.0	7.0	2.0	11.0	17.0	0.0	0.0	15.0	1.0	142.0	27.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209354	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	8.0	3.0	6.0	12.0	3.0	1.0	1.0	2.0	2.0	7.0	4.0	63.0	50.0	1.0	3.0	0.0	2.0	11.0	1.0	1.0	1.0	12.0	2.0	3.0	74.0	42.0	23.0	96.0	0.0	1.0	0.0	6.0	8.0	1.0	8.0	2.0	1.0	45.0	1.0	0.0	1.0	0.0	18.0	32.0	35.0	0.0	5.0	10.0	4.0	16.0	24.0	0.0	1.0	15.0	1.0	158.0	32.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209371	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	13.0	3.0	5.0	18.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	65.0	54.0	1.0	3.0	1.0	2.0	13.0	1.0	1.0	1.0	15.0	3.0	3.0	78.0	43.0	26.0	104.0	0.0	1.0	2.0	13.0	8.0	2.0	8.0	3.0	1.0	46.0	2.0	0.0	1.0	1.0	17.0	38.0	39.0	1.0	4.0	11.0	4.0	18.0	22.0	0.0	1.0	15.0	1.0	169.0	37.0	2.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
ERR209373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	22.0	10.0	8.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	1.0	14.0	0.0	0.0	0.0	0.0	3.0	12.0	9.0	0.0	1.0	1.0	0.0	3.0	10.0	0.0	0.0	1.0	0.0	81.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR209375	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	3.0	3.0	5.0	11.0	3.0	0.0	1.0	2.0	2.0	10.0	4.0	55.0	38.0	1.0	3.0	0.0	2.0	9.0	1.0	1.0	1.0	11.0	2.0	2.0	68.0	37.0	22.0	93.0	0.0	0.0	0.0	7.0	7.0	1.0	8.0	2.0	1.0	42.0	2.0	0.0	1.0	0.0	10.0	32.0	29.0	1.0	3.0	7.0	4.0	11.0	19.0	0.0	1.0	14.0	1.0	151.0	31.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209376	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	3.0	2.0	5.0	12.0	3.0	0.0	1.0	2.0	2.0	6.0	4.0	50.0	27.0	1.0	1.0	0.0	2.0	8.0	1.0	1.0	1.0	11.0	2.0	1.0	66.0	32.0	21.0	75.0	0.0	0.0	0.0	4.0	7.0	1.0	6.0	2.0	1.0	39.0	2.0	0.0	1.0	0.0	13.0	31.0	30.0	1.0	4.0	7.0	4.0	11.0	19.0	0.0	1.0	11.0	1.0	144.0	27.0	0.0	1.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209378	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	3.0	3.0	5.0	9.0	3.0	1.0	0.0	1.0	2.0	10.0	3.0	44.0	33.0	1.0	0.0	0.0	2.0	8.0	1.0	0.0	1.0	6.0	2.0	3.0	57.0	32.0	18.0	58.0	0.0	0.0	0.0	4.0	8.0	1.0	6.0	2.0	1.0	37.0	1.0	0.0	1.0	0.0	11.0	16.0	36.0	1.0	5.0	4.0	3.0	10.0	10.0	0.0	0.0	14.0	1.0	139.0	25.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209379	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	3.0	3.0	5.0	7.0	3.0	0.0	0.0	1.0	2.0	3.0	3.0	46.0	31.0	1.0	0.0	0.0	2.0	8.0	1.0	0.0	1.0	4.0	2.0	3.0	58.0	29.0	20.0	55.0	0.0	0.0	0.0	5.0	8.0	1.0	6.0	1.0	1.0	36.0	2.0	0.0	1.0	0.0	14.0	19.0	30.0	1.0	4.0	6.0	2.0	11.0	14.0	0.0	1.0	12.0	1.0	138.0	29.0	0.0	1.0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
ERR209380	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	3.0	5.0	10.0	0.0	1.0	0.0	1.0	2.0	8.0	2.0	43.0	34.0	1.0	3.0	0.0	2.0	8.0	1.0	0.0	1.0	7.0	2.0	3.0	58.0	29.0	20.0	56.0	0.0	0.0	0.0	4.0	8.0	1.0	8.0	2.0	1.0	40.0	2.0	0.0	1.0	0.0	12.0	20.0	29.0	1.0	5.0	8.0	2.0	11.0	11.0	0.0	0.0	13.0	1.0	140.0	28.0	0.0	1.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
ERR209403	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	12.0	3.0	5.0	15.0	3.0	1.0	1.0	2.0	2.0	11.0	4.0	66.0	51.0	1.0	2.0	0.0	2.0	11.0	1.0	1.0	1.0	16.0	3.0	4.0	78.0	42.0	26.0	104.0	0.0	1.0	0.0	11.0	8.0	1.0	8.0	4.0	1.0	46.0	2.0	1.0	1.0	1.0	16.0	31.0	37.0	1.0	4.0	10.0	4.0	18.0	22.0	2.0	1.0	15.0	1.0	160.0	32.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
ERR209404	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	6.0	2.0	5.0	10.0	3.0	0.0	1.0	1.0	2.0	8.0	4.0	50.0	34.0	1.0	3.0	0.0	2.0	8.0	1.0	1.0	1.0	10.0	1.0	2.0	62.0	38.0	20.0	86.0	0.0	0.0	0.0	4.0	7.0	1.0	7.0	1.0	1.0	41.0	1.0	0.0	1.0	0.0	13.0	26.0	36.0	0.0	5.0	7.0	2.0	11.0	21.0	0.0	0.0	14.0	1.0	148.0	28.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209405	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	8.0	3.0	5.0	13.0	3.0	0.0	1.0	1.0	2.0	10.0	4.0	54.0	34.0	1.0	3.0	0.0	2.0	8.0	1.0	1.0	1.0	10.0	2.0	2.0	65.0	36.0	19.0	92.0	0.0	0.0	0.0	7.0	7.0	1.0	8.0	1.0	1.0	41.0	1.0	0.0	1.0	1.0	15.0	26.0	36.0	0.0	4.0	8.0	2.0	13.0	21.0	0.0	1.0	14.0	1.0	153.0	27.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209415	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	3.0	5.0	18.0	3.0	1.0	1.0	2.0	2.0	11.0	5.0	65.0	48.0	1.0	3.0	0.0	2.0	12.0	1.0	1.0	1.0	13.0	3.0	3.0	77.0	43.0	22.0	111.0	0.0	1.0	2.0	12.0	7.0	2.0	10.0	3.0	1.0	43.0	2.0	0.0	1.0	1.0	19.0	35.0	37.0	1.0	7.0	10.0	4.0	17.0	24.0	2.0	1.0	16.0	1.0	160.0	33.0	2.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
ERR209431	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	16.0	3.0	5.0	15.0	3.0	1.0	1.0	2.0	2.0	10.0	5.0	64.0	49.0	1.0	3.0	1.0	2.0	11.0	1.0	1.0	1.0	12.0	2.0	3.0	79.0	43.0	25.0	105.0	0.0	1.0	0.0	4.0	8.0	1.0	8.0	3.0	1.0	47.0	2.0	0.0	1.0	1.0	20.0	38.0	38.0	1.0	7.0	9.0	4.0	18.0	22.0	0.0	1.0	15.0	1.0	162.0	37.0	2.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209432	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0	3.0	5.0	12.0	3.0	1.0	1.0	2.0	2.0	10.0	4.0	58.0	41.0	1.0	3.0	0.0	2.0	10.0	1.0	1.0	0.0	11.0	2.0	2.0	72.0	39.0	23.0	92.0	0.0	0.0	0.0	4.0	8.0	1.0	9.0	2.0	1.0	44.0	1.0	0.0	1.0	0.0	12.0	32.0	37.0	0.0	6.0	7.0	4.0	16.0	20.0	0.0	1.0	15.0	1.0	152.0	32.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209433	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	6.0	3.0	5.0	10.0	3.0	1.0	1.0	2.0	2.0	10.0	4.0	55.0	41.0	1.0	3.0	0.0	2.0	10.0	1.0	1.0	1.0	11.0	2.0	2.0	72.0	38.0	23.0	94.0	0.0	1.0	0.0	6.0	7.0	1.0	7.0	2.0	1.0	43.0	1.0	0.0	1.0	1.0	12.0	33.0	35.0	1.0	4.0	7.0	4.0	14.0	19.0	0.0	1.0	15.0	1.0	153.0	28.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209434	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	7.0	3.0	5.0	8.0	3.0	1.0	1.0	2.0	2.0	10.0	4.0	56.0	41.0	1.0	3.0	0.0	2.0	10.0	1.0	1.0	1.0	10.0	2.0	2.0	75.0	41.0	23.0	92.0	0.0	0.0	0.0	4.0	7.0	1.0	8.0	3.0	1.0	44.0	1.0	0.0	1.0	1.0	15.0	29.0	38.0	0.0	5.0	7.0	4.0	14.0	20.0	0.0	1.0	15.0	1.0	153.0	31.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209439	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	12.0	3.0	7.0	20.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	67.0	49.0	1.0	2.0	2.0	2.0	13.0	1.0	1.0	1.0	18.0	3.0	3.0	77.0	43.0	25.0	107.0	0.0	0.0	2.0	15.0	8.0	2.0	11.0	4.0	1.0	48.0	2.0	0.0	1.0	1.0	21.0	38.0	38.0	2.0	6.0	15.0	4.0	16.0	22.0	2.0	1.0	15.0	1.0	165.0	36.0	2.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
ERR209440	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	5.0	3.0	5.0	13.0	3.0	0.0	0.0	1.0	2.0	8.0	3.0	56.0	36.0	1.0	2.0	0.0	2.0	8.0	1.0	1.0	1.0	8.0	2.0	3.0	64.0	31.0	21.0	82.0	0.0	0.0	0.0	5.0	8.0	1.0	8.0	1.0	1.0	43.0	1.0	0.0	1.0	1.0	15.0	23.0	31.0	2.0	5.0	9.0	2.0	15.0	18.0	2.0	1.0	15.0	1.0	149.0	27.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
ERR209441	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	5.0	3.0	5.0	12.0	3.0	0.0	0.0	2.0	2.0	9.0	4.0	59.0	44.0	1.0	2.0	0.0	2.0	9.0	1.0	1.0	0.0	10.0	2.0	4.0	66.0	31.0	21.0	81.0	0.0	0.0	0.0	4.0	8.0	1.0	9.0	2.0	1.0	43.0	1.0	0.0	1.0	0.0	16.0	21.0	31.0	1.0	3.0	9.0	4.0	15.0	16.0	0.0	0.0	14.0	1.0	156.0	32.0	0.0	1.0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
