Sample	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
SRR5983422	12.5	173.66666666666669	8.0	14025.574084249085	6.8	4844.770418470419	48.0	466.89747474747475	326.48333333333335	5.0	49.0	51.51428571428571	109.88888888888889	43.75
SRR5983428	11.0	160.99999999999997	7.5	12262.557082579868	5.6	4262.532611832612	45.833333333333336	405.60472582972585	323.7462121212121	4.0	39.611111111111114	49.75	96.44444444444446	36.97222222222222
SRR5983434	7.5	141.33333333333334	8.5	10599.70318600409	6.5	3635.1473443223445	40.5	330.72875180375183	263.9560606060606	4.0	31.0	41.63333333333333	83.55555555555554	33.75
SRR5983436	9.5	113.33333333333333	6.5	9507.95533910534	4.6	3311.131105006105	49.333333333333336	350.25732323232324	242.96969696969697	5.0	28.5	26.7	71.22222222222223	32.75
SRR5983437	14.5	253.66666666666666	15.5	19774.47762115133	16.75	6548.576334776335	82.66666666666666	701.2096681096681	588.7375	5.0	85.88888888888889	65.73333333333333	140.33333333333331	59.375
SRR5983446	12.5	200.0	10.5	14444.846403596404	6.8	5748.03106060606	50.5	551.5793650793651	406.96785714285716	5.0	49.44444444444444	45.64285714285714	112.11111111111111	44.0
SRR5983450	10.333333333333332	186.66666666666666	10.5	15639.013937094896	9.2	5596.38777056277	102.25	580.5392496392496	404.71512605042017	6.0	61.5	50.666666666666664	145.23333333333335	51.5
SRR5983459	4.666666666666667	109.33333333333333	4.5	8812.443589597537	0.0	3703.793903318903	58.0	384.9533189033189	357.00274725274727	0.0	51.05555555555556	32.86666666666667	96.56666666666666	26.875
SRR5983462	8.0	166.99999999999997	10.5	12738.067360897632	7.8	4777.6654179154175	50.33333333333333	506.95515873015876	399.63928571428573	2.0	56.72222222222222	37.5	128.26666666666665	42.0
SRR5983469	14.0	282.0	18.0	21213.87546030997	11.6	7687.100108225108	96.0	755.8003246753246	531.8551406926407	5.0	72.11111111111111	72.82857142857142	155.33333333333331	64.375
SRR5983470	2.5	82.0	3.5	6557.39536019536	6.25	2258.7177655677656	22.0	254.77002164502164	206.78787878787878	1.0	21.666666666666668	24.523809523809522	67.88888888888889	20.875
SRR5983472	7.0	197.66666666666666	12.0	15683.766740345996	8.0	5756.600577200577	100.16666666666667	554.0929653679653	525.3920976082741	1.0	73.72222222222223	46.96666666666667	141.36666666666667	44.0
SRR5983475	13.5	161.66666666666669	8.0	12467.315680502183	6.0	4681.137576312576	107.5	441.94011544011545	342.28636363636366	5.0	35.72222222222222	50.0	121.44444444444443	40.75
SRR5983476	5.5	152.33333333333331	8.0	11442.833455433456	11.25	3635.1568542568543	47.666666666666664	487.4535714285714	338.5275432900433	1.0	47.72222222222222	45.4	99.625	39.36904761904762
SRR5983479	9.5	190.33333333333334	9.0	14699.954884348537	11.4	5428.358658008658	101.33333333333333	535.9471861471861	585.6278819219996	0.0	83.83333333333334	48.233333333333334	118.2	41.375
SRR5983480	12.5	235.66666666666666	13.5	17344.701604530437	10.8	6278.2902236652235	78.0	569.5682900432901	543.1484848484848	5.0	62.44444444444444	58.7	175.88888888888889	51.666666666666664
SRR5983481	15.0	257.0	16.0	19506.44470666549	12.2	7625.520779220779	76.41666666666667	680.985533910534	597.6946428571429	6.0	80.61111111111111	62.583333333333336	170.5333333333333	61.083333333333336
