,Biosynthesis_of_Cofactors_and_Vitamins,Carbohydrate_metabolism,Cellular_Structure_and_Modification_of_Macromolecules,Central_metabolism_and_energy,Lipid_metabolism,Metabolism_of_Alcohols_and_Aldehydes,Metabolism_of_Aromatic_Compounds_and_Xenobiotics,Metabolism_of_Carboxylic_Acids,Metabolism_of_amino_acids_and_derivatives,None,Nucleotide_and_Nucleic_Acid_Metabolism,Signaling_and_Regulation_Metabolism,Specialized_and_Miscellaneous_Routes,group
train_150,0.0067036321239995,0.0034911737059997,0.0033381998529999,0.004040992944,0.0021307547459997,0.00014852411100000002,0.000348899983,0.001460816674,0.0099052779449994,0.0012041509599998,0.0112743940399995,1.903794e-05,0.0034414579799999,NP
train_151,0.010228007659999601,0.0059965496299995,0.0032530145699999,0.0084523122559996,0.0072509882499998,0.0006411388460000001,0.00080795026,0.0025259714999999,0.0127897096399994,0.0020484798999999,0.0106994706099992,9.17187e-05,0.0055319429389997,NP
train_152,0.0107941683299997,0.0062901641679994,0.0034954011,0.0098760194509998,0.0079456924499996,0.0009299316099998,0.0026147820459999998,0.0024704639999998,0.0130258611599993,0.0024965107099999,0.0117583948799999,0.0002497791999999,0.0064673999549992,NP
train_153,0.0072836902799995,0.0040004120369998,0.0034409659799999,0.0043342909619998,0.002586463864,0.000100176684,0.00042240271,0.001584818924,0.0106289395899993,0.001499114536,0.0114366684899993,1.5948e-05,0.0041707645399999,NP
train_154,0.0074160461399999,0.004234919632,0.0037276970299998,0.004813655587,0.0026886379939999,0.00015616462999999998,0.000676991657,0.0016786427680000001,0.0106807626269997,0.0015841995,0.010904550779999399,5.73983e-05,0.0037963317999999,NP
train_155,0.0063957271369997,0.0039479178249998,0.0032397063999998,0.00468383001,0.0028287623439995,0.00021402553999999997,0.00086690931,0.0015070626700000001,0.010532572329,0.0015630412899999,0.0109285342,2.5279128000000003e-05,0.0040657397299997,NP
train_156,0.0083050878589997,0.0049509076649998,0.00358562205,0.0058125625459998,0.00259026086,0.000248331906,0.00063572915,0.001828934887,0.0121504534889997,0.0019098489,0.0113921481899999,7.529826e-05,0.0040853691685999,NP
train_157,0.0112046786099995,0.0060829664699999,0.0029456604589999,0.010826331942999399,0.0092360964209998,0.000931084807,0.001136320373,0.0027671346999997,0.0126163252411998,0.0020628388999998,0.0106417399919999,0.0002092764,0.0059979153109997,NP
train_158,0.0082122026599996,0.0045706187299999,0.0036384201679998,0.0051678601619997,0.0033774444859999,0.0002084246199999,0.00063701505,0.0018929821899999,0.0116009678169996,0.0016051520199999,0.012303935827999801,6.0216940000000006e-05,0.0045926203829996,NP
train_159,0.0100335280999996,0.0056114815989997,0.0034935417499998,0.0082802126189997,0.0072905739999997,0.0006361023399999,0.00183380352,0.0022374235999999,0.0133876494179994,0.0022726031969999,0.0114974459299995,0.0001894524549999,0.0057042920999998995,NP
train_160,0.0086451679709998,0.0055935835869997995,0.0035131184199999,0.0059747597919998,0.00225151205,0.000232605189,0.000350071421,0.0020014467499999,0.0129302308909997,0.00151266581,0.0108256463899999,6.296299e-05,0.0031161370589998,NP
train_161,0.0067329277189999,0.0035386872919998,0.00283610509,0.0049257169349999,0.0036663036599995,0.00025704894,0.00067603281,0.0014181687999999,0.0095007253869999,0.0014272272999999,0.0096340973199995,5.5481799999999995e-05,0.0042985794709999,NP
train_162,0.0071201535899998,0.0036267975579999,0.00376858006,0.00309134827,0.0031397597539998,0.000148990988,0.00026756712,0.0013198334409999,0.0096424044019998,0.0008616077019999,0.0101823947199996,1.45084e-05,0.004148664711,NP
train_163,0.0076662999499999005,0.0033463340099999,0.00328132738,0.0035536850939999,0.0026450034600000003,4.382193e-05,0.00068745677,0.00135452448,0.0098561623399996,0.00108952656,0.0126742862799995,1.13337e-06,0.0036398611169998997,NP
train_164,0.0077900737399995,0.0046201054999999,0.0029761622999999,0.0061319162759998,0.0043459149799997,0.00036396819,0.00044577694519999997,0.0019855220832,0.0099104235899997,0.0016522449809997,0.0118220493299996,4.334718e-05,0.0043970770299996,NP
train_165,0.0081549694299996,0.0047742922359999,0.0035421079300000003,0.0064479873819996,0.0031409401329998,0.000293640879,0.001029147947,0.0016352112799998,0.0119447549179996,0.0017925884399999999,0.0107102388399997,9.015379999999999e-05,0.0043306414129997,NP
train_166,0.0075856306099996,0.0045995749789996,0.0031815107,0.0048527779489997,0.0030502915309998002,0.000162219328,0.0003631651799999,0.0014786933039999,0.0102645824139999,0.0016259927,0.0104272253499996,5.686824e-05,0.0040694520989999,NP
train_167,0.0067284143699999,0.0036959601919998,0.0030247362,0.0036805217859998,0.0025193759449999,0.00012509728,0.00048914804,0.0014675085299999,0.0091559860099998,0.0014515483399999,0.0108724015399999,2.91235e-05,0.0040267100199998,NP
train_168,0.0081048981669997,0.0039928050959999,0.0032730286549999,0.0045850231779998,0.0036528963329998,0.000172522384,0.00074777964,0.0014867753199999001,0.0111088737739994,0.0013740848699999,0.0120805609999995,2.978684e-05,0.0041817485996999,NP
train_169,0.0075398857499998,0.0043925037499998,0.00309040743,0.0054100191399998,0.0034763403469999,0.00036519027,0.00049490292,0.0019680482699999,0.0109611449299997,0.0016864906,0.011722019239999699,8.410379999999999e-05,0.0039100485109998,NP
train_170,0.0072526373799997,0.0034756915899997,0.0028407387899999,0.0032622434199999,0.002726602972,5.5448887e-05,0.00036386109,0.001264892419,0.0091576422079994,0.00111083567,0.0100931032599998,7.2695390000000005e-06,0.003816157266,NP
train_171,0.0072445304199998005,0.0042807750699999,0.0037597956999999,0.00396649336,0.0022973543199999997,9.467093000000001e-05,0.00041630555999990003,0.001617672099,0.0103270800299998,0.00149093387,0.0099687900999995,2.64925e-05,0.003672455999,NP
train_172,0.0053067062,0.00283230197,0.0020744516,0.0037929050500000003,0.00314408087,0.0003040235,0.00041126530999999997,0.00112809842,0.00670929325,0.0010816224,0.00861764423,4.6980699999999996e-05,0.003163650534,H
train_173,0.0058863078499999996,0.00289826839,0.00337260156,0.00283668945,0.0015227709,0.00010078040000000001,0.0003172809,0.00123127494,0.00790866734,0.00094598689,0.00950165469,0.0,0.002853051762,NP
train_174,0.00797626827,0.00434570631,0.00215759872,0.0074640251,0.0071261779,0.00057435522,0.00084012551,0.0018123141800000001,0.00974837007,0.00171694106,0.00844001948,0.00015639349999999999,0.0050299183070000005,NP
train_175,0.00540261209,0.00206037055,0.002095561632,0.00241748187,0.002432923033,0.00015306056099999998,0.0005045124300000001,0.00080984137,0.00604927671,0.00075303874,0.00915392859,7.014640000000001e-06,0.00260112116,H
train_176,0.00673014987,0.00293374254,0.00236846064,0.00325077576,0.00347828826,0.00019874991,0.00052981085,0.00104983056,0.00713001935,0.0009080468,0.00942650684,4.0969399999999994e-05,0.00334234899,H
train_177,0.00873090853,0.00464794196,0.00270525012,0.00741909133,0.0063228546,0.0005211372,0.00092069231,0.00199605384,0.01040423244,0.0016618749,0.00937180556,0.0001321861,0.0052524999699999995,NP
train_178,0.00373191746,0.00169135967,0.00180174803,0.00224849661,0.00130746404,8.511395e-05,0.00014998593000000002,0.00067432656,0.00461744036,0.00060301463,0.01060662247,4.21891e-05,0.0022229537609999997,NP
train_179,0.0079385954,0.00359753917,0.00239623836,0.00580451007,0.0048102101,0.0003774367,0.00056568872,0.0012460981,0.00684207488,0.0013451611,0.0092664948,0.00021865479999999999,0.0036438589,NP
train_180,0.00619949052,0.00291980676,0.0021430532,0.0027864910299999998,0.0024643337149999997,0.00022188267,0.00035187376,0.00094619799,0.00613834166,0.00094598233,0.008527978,2.305162e-05,0.00266567431,H
train_181,0.00579902338,0.00237985472,0.001903383308,0.00247039171,0.00288148977,0.00017621255,0.00039890061,0.00084538589,0.005741419274,0.0007827984,0.00792388487,2.205692e-05,0.0024794464210000002,H
train_182,0.00541085955,0.00238268507,0.001796527089,0.00299852611,0.002912804086,0.00018631137,0.00034893649,0.00087452789,0.00533427886,0.0008456105000000001,0.00798516605,5.26528e-05,0.00270836261,H
train_183,0.0065467241899999995,0.00290177888,0.00232020596,0.00322890269,0.00304495684,0.00022800276,0.00045968577,0.00105375892,0.007246372982,0.0008972597100000001,0.00977545577,3.35872e-05,0.003452981305,H
train_184,0.008045717420000001,0.00421946915,0.00230997032,0.0069852404,0.0065558381,0.00050745569,0.001110101133,0.0017470369,0.00948430261,0.00141927757,0.00833737178,0.0001413374,0.004503532078,NP
train_185,0.00459679045,0.00194505949,0.00236195036,0.00271350551,0.00144271146,0.00011386819,0.00044630719999999997,0.0007231182,0.00602648224,0.00087511847,0.0099160961,3.71128e-06,0.00277151431,H
train_186,0.00897480174,0.00523380042,0.0025765549,0.00880704151,0.00696275548,0.0007027007,0.00146188566,0.0019330298,0.01139329675,0.0018106694000000001,0.008998024,0.00015340419999999998,0.0055485759580000005,NP
train_187,0.00437629225,0.00272364868,0.00289137782,0.0021307645699999997,0.00153371017,1.7462689999999997e-05,0.000251841,0.0008339452300000001,0.00701601297,0.00067371472,0.01050707157,0.0,0.00267668809,H
train_188,0.0068049582800000005,0.00262569331,0.0019815634999999997,0.00344045907,0.00453060769,0.000256161901,0.0004880191,0.0011381043,0.00723380805,0.0009409271,0.008504862699999999,5.6761399999999995e-05,0.003044397497,NP
train_189,0.009196272,0.005217381812,0.00257070359,0.00839711941,0.00752042822,0.0005811865379999999,0.001658344941,0.00241842089,0.01208452889,0.001850987909,0.00856917819,0.0001245015,0.0051715081,NP
train_190,0.00580297738,0.0025449596,0.0021993506,0.0029647856,0.0027324085,7.47488e-05,0.0007141847,0.00087203377,0.0081792094,0.0007365923,0.0095454127,0.0,0.00339268944,NP
train_191,0.00887152298,0.0047201408299999996,0.0026140082,0.00719281039,0.0067419603000000005,0.00060507469,0.00089489381,0.00200337318,0.0101662673,0.00159492996,0.00882516987,0.0001671186,0.00484880653,NP
train_192,0.00477151275,0.00256936418,0.00218791162,0.00319153338,0.00221593966,0.00026902543,0.00050804862,0.00100368622,0.0063519425,0.00091388778,0.00979767233,1.933876e-05,0.00305832622,NP
train_193,0.0091436516,0.00508386689,0.0025891915899999996,0.00816370606,0.00728283006,0.000546240576,0.001438526756,0.002197806428,0.01194022369,0.00163609962,0.00823572856,0.000112478,0.00484076796,NP
train_194,0.00579944642,0.00187773793,0.001683027434,0.0020861198,0.003157869094,7.128423e-05,0.00049162333,0.00081246341,0.00576683471,0.00070846904,0.0080427546,4.08259e-06,0.002336381678,H
train_195,0.00581390554,0.00275759447,0.00186430903,0.00326330821,0.0029559313199999998,0.00018763593699999998,0.00035279853000000003,0.00089720969,0.00572471954,0.0009795759,0.0083652025,3.502976e-05,0.0027462399,H
train_196,0.00940776506,0.00469083401,0.0029342987,0.006835008697,0.00627971066,0.00040889422,0.00092033681,0.00184554158,0.0125050051,0.0018255358,0.0106057558,0.0001064843,0.00530641873,NP
train_197,0.0053202972900000004,0.0022621945799999998,0.00233490892,0.00239097659,0.0018111613,4.2442939999999996e-05,0.000228446,0.0009560471,0.00666241602,0.0009223628,0.00792314663,1.76773e-05,0.00254386607,NP
train_198,0.00666084933,0.00267572153,0.0025648816,0.00251356132,0.00231853416,0.00015238483,0.00039761725,0.000997645327,0.00711449788,0.0008296056,0.0094587309,7.53797e-06,0.0030860205,H
train_199,0.00392788587,0.00255907715,0.0026931557,0.002083653,0.0012137682,0.0,0.000280476,0.0007277259,0.0066052607400000005,0.00067690882,0.0097550023,0.0,0.00253240127,H
train_200,0.0062872026200000005,0.00367078309,0.00305864562,0.00292078679,0.00173499805,0.000102976,0.00045010527,0.00111687171,0.00771588713,0.00083693027,0.00908493326,1.668702e-05,0.00320739431,NP
train_201,0.0065970301,0.00348496299,0.002376711,0.00289337363,0.0025210465,5.90126e-06,0.0004937212,0.0012972899,0.00868344521,0.0010965098,0.00899007597,0.0,0.00334266018,NP
train_202,0.00629836117,0.0036620882799999997,0.00375010587,0.0026004654,0.00134700923,2.300994e-05,0.0007406604600000001,0.001279407318,0.00871280532,0.0008589005,0.01035483534,1.02148e-05,0.00370018747,NP
train_203,0.00538198464,0.00312481141,0.0035233269999999997,0.00263746772,0.00229784329,4.446524e-05,0.00035334813,0.00076781577,0.00727124509,0.0006816181,0.00766013934,0.0,0.00347703615,NP
train_204,0.00549586527,0.00337401397,0.00354016736,0.00216128712,0.0011482223,6.381913e-05,0.00044939489999999997,0.00083652658,0.0070993558,0.00060136145,0.00800758705,3.15433e-06,0.00276982738,NP
train_205,0.00586762533,0.00335245562,0.00246023205,0.00393220149,0.00272212423,0.00013192966999999998,0.00070323574,0.0010956141,0.00783297397,0.00120677961,0.0081071283,3.20321e-05,0.003360141231,NP
train_206,0.005050764,0.00261863109,0.00195695891,0.0038542892420000002,0.00330088614,0.00021387048999999998,0.000660025586,0.0010450795,0.00638151068,0.0009870564799999999,0.0074249861,4.51035e-05,0.00318523244,NP
train_207,0.00731470151,0.00418309421,0.00270601462,0.00440229688,0.00346081814,5.841296e-05,0.0010345916999999999,0.0013043867499999999,0.01013731886,0.00119625916,0.0103897823,4.42275e-05,0.004116368124,NP
train_208,0.0058461145,0.0031592734399999997,0.00236057176,0.00241908176,0.00338454119,0.00012262783,0.00039689262100000005,0.000953428871,0.00593906469,0.00079254554,0.00716091313,2.59159e-05,0.00282186481,NP
train_209,0.00569960179,0.0034817298799999998,0.00365188335,0.00345304177,0.00166139049,8.328043e-05,0.0003996443,0.0009195551100000001,0.00792799187,0.00102952252,0.00882656357,2.832407e-05,0.00383477705,NP
train_210,0.0059545168,0.00417156293,0.0046279419999999995,0.0022347352699999996,0.00034586147999999997,0.0,0.00044846259,0.00083992106,0.00738191878,0.00033312989999999997,0.00910477511,0.0,0.0029476434,NP
train_211,0.00658695099,0.00353085022,0.00299983301,0.00381411889,0.00233422441,0.00021823432,0.00066885046,0.0012342950400000001,0.00812663017,0.0009101716,0.00755633908,3.87583e-05,0.003279639434,NP
train_212,0.0062627647,0.0029669826700000003,0.002402369,0.00236085282,0.00246184084,4.95963e-05,0.0005631548,0.0008930586800000001,0.00643071698,0.00073251909,0.0087589207,1.53421e-05,0.00287176052,H
train_213,0.0053240539,0.00325839878,0.0029168534,0.00312246056,0.00226380634,3.73416e-05,0.0007145574,0.0008639038,0.00813645369,0.0010344789,0.0090011422,2.74268e-05,0.00386439687,H
train_214,0.00323267501,0.00184527625,0.00105134101,0.00249473917,0.0022297773900000002,0.00014733493,0.00021256304,0.0006459825,0.00390066821,0.0006109802,0.00357784424,4.0076e-05,0.0019410923,H
train_215,0.00705529022,0.00520675182,0.0045878016,0.00323934099,0.00086774628,2.2507e-05,0.0003969104,0.0012083127,0.00962852416,0.00109865877,0.0116939386,0.0,0.0038647726,NP
train_216,0.00819908783,0.00367133363,0.00241925882,0.00546190896,0.00565754468,0.00041845527,0.0009220646699999999,0.00166493925,0.00890889515,0.0013247354,0.0101773556,6.86449e-05,0.004380632888,H
train_217,0.00604131856,0.00275365787,0.0040246585,0.00243149262,0.00145779233,2.07321e-05,0.0006086949,0.00125684726,0.00806582565,0.00094022966,0.01087393524,0.0,0.00397134818,H
train_218,0.00725656682,0.00335819011,0.0026942968,0.003865500497,0.00290834119,0.0001136219,0.0009495457700000001,0.00112824704,0.00924904571,0.00134850087,0.00905421696,1.40724e-05,0.00381259799,H
train_219,0.00647591623,0.00362548767,0.0030029318900000003,0.00310780567,0.00223856027,0.00012696080999999998,0.00040075496,0.00118631525,0.0089206245,0.0008559442,0.01053964014,1.18816e-05,0.00327243489,H
train_220,0.00910106367,0.00626806396,0.00370706378,0.00630535837,0.00392482065,0.00036908959,0.00188735528,0.0031031906099999998,0.01565427704,0.0018831651,0.01266948866,4.65616e-05,0.0042415807,H
train_221,0.00730068796,0.0035831758,0.00335300973,0.0034636314800000003,0.0030587338,0.00016161466,0.00050414705,0.00095276815,0.0086857549,0.0011518035,0.0091863354,4.7023699999999995e-05,0.00428661804,NP
train_222,0.00382446264,0.00256135111,0.0021296597,0.002468608,0.00184393508,4.288391e-05,0.00044695496,0.00088484048,0.00620464695,0.0008018893000000001,0.00702435854,3.75304e-06,0.00270970083,H
train_223,0.00602501221,0.00283074311,0.0040793814,0.00235638333,0.00167366372,2.5907719999999997e-05,0.0005687925,0.0012883075,0.00833266679,0.00093719231,0.01107217138,3.12337e-06,0.00386160978,H
train_224,0.00432905348,0.0020800617,0.00189110631,0.0027730439,0.00199985796,8.885154600000001e-05,0.00071345484,0.00080648221,0.00615986585,0.0008324256,0.0076168875,2.132826e-05,0.003188919415,H
train_225,0.00618871276,0.00377756368,0.0031135094,0.00297450985,0.0010508596000000001,3.942263e-05,0.00026413753,0.00100841314,0.00844918817,0.00115518373,0.00974176778,0.0,0.00315080161,H
train_226,0.00747388206,0.0039062499,0.00367437425,0.0032865297,0.0019524765900000001,0.00010368851,0.00038798054,0.00114101796,0.008996033039,0.00087129435,0.01053849597,3.31501e-06,0.00420283665,H
train_227,0.00664459409,0.0036359790700000003,0.0040042067099999995,0.00247515538,0.00146166739,6.237828e-05,0.00031223937,0.00067135598,0.00821009245,0.0005100708,0.00978105699,1.395646e-05,0.00436392936,H
train_228,0.0053491628099999996,0.00314580946,0.0028125128,0.0031739140200000003,0.00239132838,4.43494e-05,0.0006434209,0.00094777321,0.00819458682,0.0010011201,0.008740306,2.14004e-05,0.00372476721,NP
train_229,0.0015484181999999,0.00115042573,0.0005785648,0.0007775561,0.0008425214999999,1.74546e-05,0.00011182520000000001,0.00024089480000000002,0.0019330814,0.00030331824000000003,0.0021277907,0.0,0.0007448565,DD
train_230,0.0043852444,0.0021569475899999,0.0011943298199997999,0.0020094675399999,0.0020950629399999,0.00013027616,0.00036334328,0.0006786627,0.0048380369199997,0.0008171807699998,0.0051288127999995,3.551e-05,0.0019342926799999,DD
train_231,0.0063827423799995,0.0027608406099999,0.0023838858999998,0.0022843524599999,0.0024837964600000003,4.831664e-05,0.00035379490000000003,0.00095139599,0.0072125742299996,0.0008549586,0.0078727277199997,2.90636e-06,0.0028149951,H
train_232,0.0050907833049997,0.0030714486099999,0.0020735579999999,0.0027833645799999,0.0024236271819999,0.000171798184,0.00032465953,0.00108914291,0.006931239752,0.0008783843099998,0.0080092024099998,7.91571e-06,0.0031098363409998,H
