sample Group Biosynthesis_of_Cofactors_and_Vitamins Carbohydrate_metabolism Cellular_Structure_and_Modification_of_Macromolecules Central_metabolism_and_energy Lipid_metabolism Metabolism_of_Alcohols_and_Aldehydes Metabolism_of_Aromatic_Compounds_and_Xenobiotics Metabolism_of_Carboxylic_Acids Metabolism_of_amino_acids_and_derivatives Nucleotide_and_Nucleic_Acid_Metabolism Signaling_and_Regulation_Metabolism Specialized_and_Miscellaneous_Routes
train_1130 MD 0.007753914349 0.004251813504 0.00312357996 0.005265014386 0.002927386697 0.000162093133 0.002138153533 0.00179832802 0.00951320339 0.01057954068 2.17780823e-05 0.003933836186
train_1131 MD 0.00597910497 0.00377045791 0.0025810464 0.00433478653 0.00124689899 7.909097e-05 0.001845264 0.00204569127 0.00906118444 0.00821094772 1.50693e-05 0.00277010085
train_1132 MD 0.0070315145 0.003845512958 0.0029108882 0.005200581248 0.001595231123 0.000136314976 0.001958868843 0.001911810706 0.009325558433 0.00959160061 1.853097e-05 0.003269682485
train_1133 MD 0.00659901926 0.00352326924 0.00278709926 0.005285196657 0.001956513904 0.000144933905 0.002044691404 0.001730135421 0.008584465344 0.00997666161 3.208555e-05 0.0031313563
train_1134 MD 0.008693461571 0.005011302646 0.00368813176 0.006286122744 0.00210152832 0.00019847107 0.00234878693 0.00231552999 0.01123483913 0.0113292786 7.39011e-05 0.003629192145
train_1135 MD 0.00728273011 0.004005467145 0.003104271 0.00509829744 0.00195107885 0.00010934246 0.00221191276 0.00204687547 0.00928650188 0.01021034692 3.7424e-05 0.00336613265
train_1136 MD 0.008624970194 0.00507454935 0.00300393175 0.00688010561 0.00228441502 0.000298969429 0.0020458108 0.002164631252 0.0111988725 0.01058467216 0.000108102 0.0034084867
train_1137 MD 0.00782575506 0.00446328001 0.00313630596 0.00473686309 0.002783319317 8.17479e-05 0.00187817212 0.0018543454 0.0095487348 0.00932890712 1.85875e-05 0.00358364842
train_1138 MD 0.00795459704 0.004492506422 0.0032375824 0.00575173945 0.001929935523 0.00019015768 0.00192610721 0.002098417127 0.010380453651 0.0104366952 5.56951e-05 0.003744211218
train_1139 MD 0.00738739322 0.00424118068 0.0029264539 0.006238179066 0.00273625929 0.000232202319 0.002056078991 0.00198785565 0.00958533357 0.00949839806 5.65137e-05 0.003545048918
train_114 NP 0.00895955896 0.00597256551 0.0042425244 0.008205442894 0.001845842568 0.0002019577 0.00296786238 0.0025840425 0.01495313505 0.01109719474 9.15019e-05 0.003971351
train_1140 MD 0.008464743577 0.00412803683 0.0032121999 0.006360326477 0.001966084085 0.000171384746 0.002356772358 0.002207324931 0.010573392888 0.01022348324 7.5974779e-05 0.003783143317
train_1141 H 0.0071415718 0.00390752716 0.00283810709 0.00506208224 0.00206926628 0.00013918813 0.00246763916 0.00187777078 0.0086810374 0.00963028746 3.20406e-05 0.00318249131
train_1142 MD 0.00784087753 0.00503785812 0.00340654829 0.00614328013 0.002082298486 0.000170355564 0.00286942118 0.00252347585 0.010832872418 0.01139597101 4.69525e-05 0.00384540666
train_1143 MD 0.00857960309 0.00525496132 0.00341638671 0.00737506548 0.00275467751 0.00022422604 0.002564267594 0.0024336846 0.011859050922 0.01096181306 7.108753e-05 0.004263842935
train_1144 MD 0.00659154659 0.00373842603 0.0023248406 0.00496152728 0.00181075964 0.00015297743 0.00174648075 0.00202261698 0.00845618182 0.0082202467 8.02479e-05 0.0029829286
train_1145 MD 0.00817100386 0.004509263702 0.00304521437 0.005310262811 0.002441468834 0.00016908829 0.00244769211 0.00207408761 0.01002567659 0.01052157598 4.34598e-05 0.003848184587
train_1146 MD 0.00814681857 0.00456099544 0.0035245405 0.006198544941 0.00201773422 9.907121e-05 0.002415301331 0.0025796664 0.011020853803 0.01021379761 5.4217e-05 0.003593671281
train_1147 MD 0.00803815812 0.00508261506 0.0026713132 0.0081000688 0.00455391568 0.000401425039 0.0024265489 0.0019492322 0.010532150513 0.0096118312 9.0057e-05 0.00420967237
train_1148 MD 0.008553883 0.005132464809 0.003334481239 0.006218683011 0.002295928798 0.000255534415 0.001937830046 0.002505577579 0.011264365928 0.0102253227 7.7079e-05 0.0038772746104
train_1149 MD 0.00712825417 0.00412860725 0.0029797409 0.00531530887 0.00231346109 8.136967e-05 0.00251266342 0.0017955404 0.00949142686 0.01023526616 1.89269e-05 0.00370513092
train_115 NP 0.008082448997 0.005580186992 0.003584492015 0.007807059921 0.002683528464 0.000261111492 0.003240585999 0.002043773287 0.011992826805 0.0107055122 2.53252e-05 0.004427660223
train_1150 MD 0.008392670416 0.004850792463 0.003243336642 0.006204840667 0.002018990406 0.000223622742 0.00190921454 0.002239860291 0.01064384278 0.01047615435 6.9743209e-05 0.00380936395
train_1151 MD 0.00790156038 0.004513051679 0.003054210502 0.006011696378 0.002277145938 0.000164781025 0.00232901712 0.002055218085 0.009875447457 0.0100630868 3.42891e-05 0.003905741141
train_1152 MD 0.008333487455 0.004841014334 0.0026038179 0.009179908768 0.004921152849 0.00048348341 0.0027739075 0.0023180373 0.01053047834 0.00914084367 8.90237e-05 0.00464999275
train_1153 H 0.006431440812 0.003797105649 0.002635160013 0.005733121158 0.002048642699 0.000152495322 0.00231684681 0.00174299053 0.008988642788 0.0091944732 5.162729e-05 0.003597279888
train_1154 MD 0.00653022573 0.00353624347 0.00299214034 0.004381308626 0.00199264103 9.4813599e-05 0.00204120538 0.001982571715 0.008585846406 0.01011941573 2.49994e-05 0.00324919122
train_1155 MD 0.00889720885 0.00500022677 0.00336244302 0.00560949488 0.00165334855 0.00012707178 0.00225814945 0.002694846 0.01160901216 0.01079116145 8.53013e-05 0.00352017293
train_1156 H 0.00714103268 0.00431442434 0.00310725813 0.00562224368 0.00200742623 0.00016419884 0.002069706501 0.00196831598 0.01008569757 0.00967418642 8.64489e-05 0.00370728511
train_1157 MD 0.00761296664 0.00418272568 0.0030863544 0.004783790766 0.00245890412 0.00013810703 0.00188957556 0.00210762048 0.009444023 0.00972731194 2.72726e-05 0.003417020958
train_1158 MD 0.00790367815 0.00475052867 0.0033992095 0.00657960004 0.00215277575 0.0001019062 0.0025721243 0.00201242959 0.01072957214 0.01005156675 2.18588e-05 0.00396926505
train_1159 MD 0.00637703599 0.00400122083 0.0031690489 0.00537262246 0.001602726368 0.00011056771 0.00200350172 0.001738440089 0.00864969952 0.00904465931 3.81708e-05 0.00301192914
train_116 NP 0.008384621303 0.004304361298 0.00360668956 0.006938205286 0.002130800574 0.00015390537 0.00304745307 0.0020679156 0.01076793195 0.011400121565 7.2684e-05 0.003883370546
train_1160 MD 0.008874242944 0.005239712395 0.00359707972 0.007139486714 0.002199053578 0.000178987335 0.00269868825 0.002630150703 0.01220272885 0.0106828919 4.10868e-05 0.003822167568
train_1161 MD 0.010391586524 0.006734490813 0.003663124259 0.010389816621 0.003343708328 0.00053700925 0.00300810664 0.00249052465 0.014197113171 0.0132777377 0.00018378963 0.004361510641
train_1162 H 0.00856264958 0.00519942225 0.0031897939 0.00565402109 0.00170116501 0.00013664507 0.00193354047 0.0024046787 0.0104605 0.0097564345 4.19226e-05 0.00295352117
train_1163 H 0.00701726358 0.004314185515 0.00250750353 0.00734835419 0.00455222212 0.00034441786 0.002129952975 0.002085382805 0.00919897017 0.00852015985 9.52879e-05 0.00405404423
train_1164 H 0.00789783638 0.00435029412 0.00300247993 0.0051729456 0.00200949056 0.00014336057 0.00213756817 0.0020478713 0.0094349817 0.00925414428 4.43891e-05 0.00357533848
train_1165 H 0.00699034633 0.00391699352 0.0028354624 0.00459622991 0.00220006057 0.00012676449 0.00208317271 0.0018329476 0.00838761616 0.0100197659 2.6418e-05 0.00354802262
train_1166 MD 0.00629959335 0.0032592477 0.0023104807 0.00383612933 0.00203923307 0.00012138226 0.00165416 0.00141441261 0.00723512116 0.00815992566 2.3204e-05 0.00321606732
train_1167 MD 0.006273062737 0.003741374874 0.00264320247 0.00565776035 0.00165410173 0.000140613922 0.00187985974 0.001902444867 0.01037193171 0.00901472529 2.72849e-05 0.002926133143
train_1168 H 0.006399761868 0.00304776905 0.00237568712 0.00507938253 0.00273773276 0.00019716215 0.00181791212 0.00145825213 0.00710522423 0.00815418324 3.11125e-05 0.003283728413
train_1169 MD 0.00639795991 0.00372964017 0.00234158757 0.00437984928 0.00313921551 0.00015994942 0.00207279472 0.00154739672 0.0079010949 0.00914870918 4.27335e-05 0.00349372886
train_117 NP 0.008784172702 0.004506323665 0.0033298031 0.006029574661 0.003101750761 0.00012943592 0.002693885746 0.001990349808 0.010036298973 0.01114524948 0.00011639929 0.00429276891
train_1170 H 0.0075090259 0.00482183362 0.0031063578 0.00672789529 0.00243062801 0.00012345441 0.0025320646 0.0021841142 0.01065446447 0.0088113713 4.34587e-05 0.00362295777
train_1171 H 0.00719815706 0.0039924594 0.00281789119 0.00490818763 0.00180153595 0.00013557441 0.00180796216 0.002123997027 0.00949829343 0.00961918111 4.17686e-05 0.003226533588
train_1172 H 0.006865156762 0.00392312048 0.0028750553 0.005073693809 0.00170141252 0.00010414767 0.00234056254 0.00185077964 0.00913645539 0.009287518 3.25695e-05 0.00333905177
train_1173 H 0.006860523 0.003680949704 0.00300269992 0.00510484297 0.00159640806 0.00012673817 0.0019775126 0.0018935389 0.00908500094 0.0103104839 2.04416e-05 0.0032240124
train_1174 H 0.00814102453 0.004950492686 0.0024570864 0.009025491293 0.0057189394 0.00061295131 0.002660520439 0.002393932656 0.0104868874528 0.00929250734 0.0001260622782 0.004718185506
train_1175 delete 0.007035052754 0.00392583769 0.00355853463 0.00351325528 0.00304882508 1.719036e-05 0.00190954151 0.00208003629 0.00981724517 0.00916754161 0 0.003712603261
train_1176 H 0.00684284423 0.00381246155 0.00292339072 0.00512830385 0.00221916073 8.9621687e-05 0.00220058731 0.00189162096 0.008689831011 0.00905818912 2.26981e-05 0.003300438141
train_1177 delete 0.00963469465 0.00489901314 0.00371730497 0.00606195087 0.00314273701 0.0001385641 0.00248908433 0.00268137946 0.01304878409 0.01137972918 5.97379e-06 0.00379799799
train_1178 H 0.008575204076 0.00453348634 0.00335246508 0.0051700172 0.00305109129 0.0001737781 0.00230414771 0.00222226865 0.01054600097 0.01090514403 5.54606e-05 0.00408142089
train_1179 H 0.00909649007 0.00530690889 0.00361951252 0.005596390974 0.00277322363 0.00018214759 0.00242896937 0.00248566367 0.011439265055 0.0111140578 5.40258e-05 0.00393024324
train_118 NP 0.009147875375 0.005507954442 0.0038098997 0.005999869765 0.00217482792 0.00014694376 0.0026852068 0.00255582834 0.0114513339 0.01205005182 2.93274e-05 0.00416671059
train_1180 H 0.00849335534 0.00464434455 0.00325605974 0.004870231953 0.00251065446 0.000125542631 0.00229286403 0.00237038323 0.01045065494 0.01108600618 4.00468e-05 0.003831552975
train_1181 delete 0.00723802566 0.00370843761 0.00271075936 0.00523419726 0.00276203657 0.0001703665 0.002441936264 0.00166266569 0.008651600104 0.00936688177 3.290202e-05 0.003636031953
train_1182 delete 0.00730859079 0.004184084144 0.00349089074 0.006324329546 0.00236414255 3.9012052e-05 0.00264943349 0.00222053954 0.010533646404 0.01016577182 2.41096e-05 0.003467325493
train_1183 delete 0.005505435814 0.002702725323 0.002634974376 0.00523211103 0.002044926765 3.958435e-05 0.00210845965 0.001488757181 0.007974696054 0.00885362569 1.263978e-05 0.00294840325
train_1184 delete 0.00752613617 0.003668647728 0.0031809796 0.00504131893 0.00240675242 6.636937e-05 0.00239209945 0.00195651376 0.0087423546 0.0112277986 2.15182e-05 0.00430324872
train_1185 delete 0.009921749259 0.00504133559 0.004421651826 0.00657868212 0.002228981805 8.9197251e-05 0.002224465029 0.00301291498 0.013735013523 0.01171021207 4.03786e-05 0.003964220287
train_1186 delete 0.00852177273 0.00536893254 0.0035809989 0.00641775726 0.00176533455 0.0001864667 0.00201207739 0.002332849 0.01193475692 0.0101463219 9.79539e-05 0.00361182248
train_1187 delete 0.008435062885 0.005033303409 0.0034439369 0.006293652497 0.0020552223154 0.000151620411 0.002279799586 0.002330046957 0.011198579285 0.01080539775 4.78595e-05 0.003796061197
train_1188 MD 0.00625557693 0.00332952283 0.0030626634 0.00304129389 0.0021647893 7.934715e-05 0.0020787977 0.001345208 0.0079890431 0.00970200335 0 0.0037272009
train_1189 CD 0.00914359117 0.00403097164 0.00275482202 0.00633933499 0.004182085215 0.00028550585 0.00283568329 0.00195514815 0.00990010815 0.0095099216 1.695667e-05 0.00410800451
train_119 NP 0.01017238529 0.005849988026 0.0031586014 0.01067105632 0.007024929 0.00059770468 0.00330908639 0.0025604424 0.01259737559 0.01105542031 0.0001583938 0.006093812838
train_1190 MD 0.0034671892 0.00186406 0.0016842997 0.0018458158 0.000956445 0 0.0009604448 0.0009136189 0.0041123118 0.0049492277 0 0.0017780669
train_1191 MD 0.00762658809 0.00246933194 0.0026198881 0.00375818741 0.00324670438 7.263404e-05 0.0022731295 0.00137024532 0.00759057436 0.0093187339 1.06504e-05 0.0033988121
train_1192 MD 0.00610923346 0.00365510893 0.0020706461 0.007125618205 0.00350669559 0.00034373207 0.001840457921 0.0015995551 0.00796037466 0.00756140482 3.70351e-05 0.0032730656602
train_1193 MD 0.00765407475 0.00333157559 0.00261980607 0.00389837981 0.00390124958 8.39997e-06 0.002363464 0.00155700054 0.00856950983 0.00959653122 6.25326e-06 0.00348089995
train_1194 MD 0.0064660657 0.00320956863 0.00282597363 0.00321442435 0.0015484592 2.78502e-05 0.00177915362 0.0014357716 0.00783869538 0.0087346415 0 0.00330883874
train_1195 MD 0.01267014641 0.00564111306 0.00462728535 0.00678879167 0.00124143715 0.0001846331 0.00254985 0.00182670588 0.008486848827 0.01091772649 5.80755e-06 0.00335861125
train_1196 MD 0.0065046162 0.00277770546 0.0022238516 0.00358956661 0.0032275615 6.331424e-05 0.0024520597 0.00162512657 0.00771665061 0.0088694063 0 0.00359827478
train_1197 MD 0.00552665105 0.00272192836 0.0022855971 0.00299149746 0.002019171746 3.7638755e-05 0.0016258062 0.00123462332 0.00694181421 0.0076667461 4.24036e-06 0.00289787434
train_1198 CD 0.00816712578 0.0033386475 0.0022313952 0.00605931047 0.00474235464 0.0002392351 0.00193318195 0.001874396 0.0087841854 0.00841833112 2.300741e-05 0.00412874611
train_1199 MD 0.00665306235 0.00242822353 0.0030219415 0.00354877589 0.0023608153 2.62673e-05 0.0018681812 0.00110750933 0.0076356426 0.00882291729 0 0.00367238711
train_12 H 0.00058262949 0.00025569619 0.00024708758 0.000517338978 0.0002887452 1.2676585e-05 0.00023470565 0.00014765524 0.000719759713 0.00089691805 1.3308e-06 0.00032669296
train_120 NP 0.008010792573 0.004329175929 0.003166002429 0.005092847045 0.003006558125 0.000151993608 0.002362362938 0.002120693113 0.009920022793 0.010890325771 4.753964e-05 0.003891306854
train_1200 MD 0.00670295475 0.00338511077 0.0029090874 0.00327572577 0.0028563393 4.53339e-05 0.00206741777 0.0017567584 0.00847582984 0.00935782218 8.43559e-06 0.00301406537
train_1201 MD 0.00633500941 0.00285073284 0.0021325196 0.00358072718 0.00226537321 4.685417e-05 0.00186815625 0.00161163129 0.00806121606 0.00810486486 5.9922e-06 0.0032318273
train_1202 MD 0.00669183308 0.00335117977 0.0019374421 0.00610449715 0.00521891968 0.00030104396 0.00166135035 0.0015526737 0.00793924572 0.00756506351 4.131685e-05 0.00391061678
train_1203 MD 0.00531376406 0.00246886237 0.0022340994 0.00311814655 0.00177964726 6.88109e-05 0.001510199 0.00121257137 0.00631094073 0.0075866065 0 0.003092985
train_1204 CD 0.0084284291 0.00444972663 0.0022805672 0.0085121951 0.0063951735 0.0006595146 0.0025201588 0.0023639294 0.0099729163 0.0094456924 0.000112644 0.00479000776
train_1205 MD 0.00848259102 0.00416684105 0.00319288985 0.00580891527 0.00331947154 0.00012814395 0.00234878114 0.0024612763 0.01124797216 0.0103343552 2.77068e-05 0.00437680241
train_1206 MD 0.00774380664 0.00353782665 0.00357827015 0.00295700495 0.00142786764 6.551984e-05 0.00175937244 0.0015431013 0.00829959701 0.00942473386 7.37342e-06 0.00338505013
train_1207 MD 0.00822289434 0.00401226361 0.0028857475 0.00499973963 0.0030767432 0.00014157333 0.00235557 0.00174713275 0.0093821548 0.0095899831 2.42741e-05 0.00362995415
train_1208 MD 0.00722238372 0.00302551519 0.00223509 0.0044196008 0.00358573625 0.000134312939 0.0022977988 0.00139904296 0.0081632961 0.0093387035 2.628894e-05 0.003638506094
train_1209 MD 0.003571296 0.00149077543 0.0016171291 0.00205946324 0.000884855 0 0.0014166685 0.0010334697 0.00462915416 0.0069443294 0 0.0020172552
train_121 NP 0.00828885517 0.003799347854 0.00331128151 0.00518925673 0.003082522056 0.00013112146 0.002276214273 0.00220321159 0.009891832 0.01103637567 4.60428e-05 0.003736579923
train_1210 MD 0.00659579332 0.00298344107 0.0025915008 0.00291155398 0.00286078172 7.09467e-05 0.0020605454 0.001280732 0.00747858937 0.0087831252 0 0.0035140113
train_1211 MD 0.00880720795 0.00330167273 0.0025715991 0.00549674873 0.0043764479 0.00023745986 0.00300602077 0.00175682603 0.00966667543 0.010763356 2.06508e-05 0.00401107998
train_1212 MD 0.00684787438 0.00296084916 0.0027810727 0.00336327506 0.00232436231 8.395696e-05 0.0023444394 0.00159098458 0.00662696513 0.0099998938 1.86814e-05 0.00331112502
train_1213 MD 0.0061303369 0.00246749349 0.00332830386 0.00280039239 0.0015305131 8.89288e-05 0.0019648869 0.000924367 0.0068066971 0.00967449461 0 0.00317040634
train_1214 MD 0.0046912401 0.0021735084 0.001726582 0.0026760343 0.0023177007 3.52872e-05 0.0013107078 0.00108506381 0.0057909516 0.0060763403 0 0.00251719651
train_1215 MD 0.00690101662 0.00252552873 0.00410680724 0.00299647438 0.0017127079 2.823216e-05 0.00198815683 0.0010240395 0.00836164376 0.01007910224 0 0.00405020892
train_1216 MD 0.00686833987 0.0030427165 0.0031313039 0.00321051263 0.0028297694 2.21988e-05 0.0021656862 0.00127252899 0.0087479134 0.00980886287 7.72521e-06 0.0038743569
train_1217 MD 0.005147217 0.0025018947 0.0021202038 0.00285819633 0.0016095883 8.56991e-06 0.0016626617 0.0014160528 0.00694195643 0.0080154403 0 0.00233302747
train_1218 MD 0.0077670814 0.00266810272 0.0023458 0.00406068136 0.00402744001 0.00012954816 0.0021109439 0.0015175381 0.00851829942 0.00915818866 2.183548e-05 0.00347567466
train_1219 MD 0.008454330337 0.00279099764 0.0029514121 0.004165548159 0.00382952113 5.179366e-05 0.00338250567 0.00148751387 0.009372154677 0.01152084079 1.374975e-05 0.00415624253
train_122 NP 0.010955869266 0.006406441425 0.00361958911 0.01247629234 0.00673312002 0.000756474241 0.0041895786 0.0029541007 0.015383938002 0.01244959582 0.0001895732 0.00682201856
train_1220 MD 0.0048985585 0.0019355113 0.0016202106 0.0028587689 0.0019995061 0 0.0016811541 0.0011933453 0.0062164648 0.0063104455 1.32921e-05 0.0023078149
train_1221 MD 0.00733106905 0.00374379912 0.002455193 0.00435231619 0.00338529721 0.00012584613 0.0022207796 0.00176225517 0.00844377437 0.00929238961 2.335943e-05 0.00363244473
train_1222 MD 0.0071389545 0.0028152152 0.0025531962 0.0034188051 0.0022703252 0 0.0019433733 0.0019229004 0.008347588 0.0091287872 0 0.0031600107
