"","train_367","train_368","train_378","train_379","train_380","train_385","train_389","train_390","train_393","train_394","train_395","train_399","train_400","train_401","train_402","train_403","train_404","train_407","train_408","train_409","train_410","train_411","train_412","train_413","train_414","train_415","train_416","train_417","train_427","train_428","train_429","train_430","train_431","train_432","train_433","train_434","train_435","train_436","train_437","train_438","train_451","train_452","train_453","train_454","train_455","train_456","train_457","train_458","train_459","train_460","train_461","train_462","train_463","train_464","train_470","train_483","train_484","train_486","train_487","train_492","train_493","train_494","train_495","train_496","train_497","train_498","train_499","train_500","train_501","train_502","train_503","train_504","train_505","train_507","train_508","train_509","train_510","train_511","train_512","train_513","train_514","train_524","train_525","train_526","train_527","train_528","train_529","train_530","train_531","train_532","train_536","train_537","train_542","train_545","train_546","train_547","train_548","train_549","train_550","train_551","train_552","train_553","train_554","train_555","train_556","train_557","train_558","train_559","train_560","train_561","train_562","train_563","train_564","train_565","train_566","train_567","train_568","train_569","train_570","train_571","train_572","train_573","train_574","train_579","train_580","train_581","train_582","train_583","train_584","train_585","train_589","train_590","train_591","train_592","train_593","train_594","train_599","train_600","train_601","train_602","train_603","train_604","train_606","train_608","train_610","train_611","train_612","train_613","train_623","train_624","train_625","train_631","train_639","train_640","train_641","train_642","train_643","train_644","train_649","train_1041","train_1044","train_1049","train_1055","train_1059","train_1060","train_1063","train_1064","train_1067","train_1073","train_1075","train_1077","train_1078","train_1079","train_1080","train_1081","train_1082","train_1083","train_1084","train_1086","train_1088","train_1089","train_1090","train_1092","train_1093","train_1095","train_1097","train_1100","train_1102","train_1103","train_1104","train_1106","train_1110","train_1114","train_1118","train_1124","train_1131","train_1132","train_1133","train_1136","train_1144","train_1146","train_1150","train_1159","train_1160","train_1166","train_1167","train_1169","train_1567","train_1621","train_1727","train_1778","train_1824"
"Bilophila_wadsworthia",0,0,0,0,0,0.26973,0.56135,0.15185,0.04111,0.06126,0,0,0,0,0,0,0,0.01491,0,0.00845,0,0.21778,0.1711,0.01808,0.03548,0,0.03776,0,0.4053,0.12587,0.03802,0.20299,0.01349,0,0.00406,0,0.04323,0.0130099999999999,0.22973,0.22477,0.0113599999999999,0.00535,0,0,0,0,0,0.10839,0.1075,0.10091,0,0,0,0,0,0,0,0,0,0,0,0,0.1449,0,0,0,0,0,0.0016899999999999,0,0,0.00278,0,0.00451,0,0,0,0,0,0,0,0.0028,0,0,0.0166,0,0.00173,0,0.02247,0,0,0.43964,0.13545,0,0,0,0.00562,0.00562,0.11261,0.11261,0.02106,0.02106,0.03248,0.03248,0,0,0,0,0,0,0,0,0,0,0.0129,0.0129,0,0,0.0265,0.0265,0,0,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347,0.4074,0,0.51296,0.41458,0.23104,0.23161,0.37467,0.17666,0.0169199999999999,0.00829,0.00374,0.00235,0.00039,0.00281,0.00418,0,0.04259,0.49304,0,0.04143,0.0173,0.15012,0,0.1118,0.03656,0,0,0.03375,0,0,0.01356,0,0,0,0.02138,0,0.016,0,0.0222,0,0.11023,0,0,0.00911,0,0,0.24621,0.09034,0.11202,0,0.03211,0,0,0,0.00322,0,0.00718,0.09627,0.00723,0.19719,0.01004,0,0,0.14341,0,0.10077,0.00064,0,0.02819
"Holdemania_filiformis",0,0,0,0,0.00524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0.01091,0,0,0,0,0.00702,0,0,0,0,0,0.01511,0,0.00669,0,0.00629,0,0.0159,0,0.02791,0.01977,0,0,0,0,0,0.00928,0.0035299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01141,0,0,0,0,0,0,0.00343,0.0433,0.0050799999999999,0.04311,0.0295899999999999,0.04311,0.0145199999999999,0.0145199999999999,0.02314,0.02314,0.02039,0.02039,0.03086,0.03086,0.10681,0.10681,0.08701,0.14065,0.08701,0.11962,0.1208,0.11962,0.07694,0.07694,0.02676,0.02676,0.01661,0.01661,0.00119,0.00119,0.01627,0.00629,0.00629,0,0,0,0.0052,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182,0.0211699999999999,0,0.01291,0,0.01499,0.11893,0.06146,0.04777,0.0386699999999999,0.05218,0.00509,0.0267,0.04154,0.02295,0.00186,0.00517,0.07506,0.02783,0.00917,0.01389,0.04879,0,0.00589,0,0.00967,0,0,0.0149,0.02773,0,0,0,0.06575,0.10518,0,0,0,0.00064,0.4177,0,0,0.0864,0,0,0.08155,0,0,0,0,0,0,0,0.01887,0.03733,0,0.03613,0,0.01609,0.02219,0.0264,0,0,0,0,0,0.01067,0.01684,0
"Intestinimonas_butyriciproducens",0.05651,0.0301899999999999,0,0,0,0,0,0,0.16068,0.16984,0,0,0,0,0,0,0,0.11163,0.0626299999999999,0.04487,0,0.2734,0.28643,0.19316,0.20482,0.14704,0.10936,0,0,0,0,0,0,0,0,0,0,0,0.01565,0,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04119,0.07776,0,0,0,0,0.05653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081,0.00664,0,0,0.03085,0,0.01559,0,0.1555,0.00166,0.00037,0,0,0.10516,0.07864,0.10516,0.06737,0.06737,0.0028,0.0028,0.01285,0.01285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045299999999999,0.0021899999999999,0.0021899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981,0,0,0,0,0.013,0,0,0.43229,0.89177,0.01493,2.07238,0.121,0.22321,0,0,0,0,0,0,0,0.01839,0.00195,0,0.02599,0,0.05465,0.01681,0,0,0,0.10798,0,0.00704,0,0.01376,0.07617,0.00974,0.08832,0.13867,0,0,0.00483,0.05855,0,0.00458,0,0,0,0,0.0299,0,0.03551,0.04668,0.00075,0,0.00427,0,0.00323,0.00565,0.00035,0,0,0,0,0,0,1.20381,0.12861,0,0.17624,0.05917,0.02309,0
"Gordonibacter_pamelaeae",1.32164,1.7175,0.01043,0,0.11154,0.00432,0,0,0.99295,1.44379,0,0,0,0,0,0,0,0,0,0.00208,0,0.02077,0,0,0,0,0.00056,0,0,0.02897,0,0.02141,0.02251,0,0.00431,0,0.00743,0,0.1165,0.13391,0.00101,0,0,0,0,0,0,0.36918,0.41216,0.56083,0,0,0,0,0,0.16882,0.16574,0.78635,0.76076,0.01516,0.00919,0,0.00698,0,0,0.00622,0.00417,0.05931,0.01555,0,0.00748,0.0126,0.01423,0,0.02404,0.06105,0.04628,0.00972,0.01202,0.03835,0,0,0,0,0,0,0,0,0.2091,0.00031,0.00746,0.04301,0.05036,0.00098,0,0.00098,0.00672,0.00672,0,0,0.01002,0.01002,0.0052299999999999,0.0052299999999999,0.06691,0.06691,0.0365399999999999,0.0271,0.0365399999999999,0.01528,0.01645,0.01528,0.01535,0.01535,0.02107,0.02107,0.00123,0.00123,0.01123,0.01123,0.0601,0.09617,0.09617,0.00257,0,0,0.0133199999999999,0.02905,0.0133699999999999,0.00339,0.00799,0.01605,0.00101,0.02341,0.01553,0.0182699999999999,0,0,0,0,0,0,0.01885,0.04108,0,0.05516,0.11204,0.10896,0.05836,0.51193,0.36707,0.03023,0.02703,0.03949,0.00555,0.00044,0.00278,0.00712,0,0.03738,1.23294,0.23575,0.01293,0,0.19899,0,0.0112,0.00613,0,0.03978,0.03091,0,0.02242,0.45038,1.41334,0.00556,0.10129,0.16131,0,1.02865,0.02283,0.03184,0.41873,0.0841,0.0162,0.72346,0.00028,0,0,0,0.01654,0.15293,0.0093,0.0039,0.2705,0.10242,0.03279,0.03522,0.00805,0.00431,0.09673,0.15418,0.03968,0.31751,0,1.98595,0.33144,0,0.04354,0,0.09379,0
"Parvimonas_micra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09179,0,0,0,0.00847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01395,0,0,0,0,0,0,0,0,0,0,0.00534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_stercoris",0.00154,0,0.0019199999999999,0,0.00456,0,0,0,0,0,0,0.01062,0,0,0,0,0,0.00332,0,0.00759,0,0,0,0.01299,0.00755,0,0.00305,0,0,0.00053,0,0,0,0,0,0,9e-04,0,0.00243,0,0.00203,0,0,0,0,0,0,0.01075,0.00935,0,0,0,0,0,0.00196,0,0.00455,0,0,0.01873,0.02023,0,0,0,0,0,0,0,0,0,0,0.0073,0.00088,0,0.0037799999999999,0.00241,0,0,0,0.0023,0,0.0021899999999999,0,0,0,0,0,0,0,0.0027,0.00198,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.00367,0.01172,0.01172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405,0.01167,0.01167,0.00065,0,0,0,0,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013599999999999,0,0,0,0,0.0139,0.03321,0.02068,0.0065,0.03009,0.00847,0.00703,0,0.0026899999999999,0.00082,0.32227,0.06899,0.0666,0.17947,0.03089,0.00769,0.15083,0.02654,0.00578,0.04759,0.09558,0.04557,0.12782,0.01135,0.14207,0.00134,0.02062,0.0694,0.08566,0.0414,0.1552,0.07523,0.03184,0,0.09398,0.02132,0.0095,0.02266,0.03492,0.01761,0.01177,0.05654,0.02835,0.11075,0.08735,0.0035,0.05917,0.17774,0.04669,0.02775,0.01977,0.10701,0.04416,0.07538,0.01199,0,0,0.02777,0.00378,0.0022,0.0021,0.00265,0.0413
"Eubacterium_sp_CAG_274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19761,0.19761,0.01958,0.01958,0.08179,0.08179,0.20786,0.0624799999999999,0.0624799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45203,0.05591,0.06501,0.3647,0,0,0,0,0,0,0,1.83104,0,0.35975,0,0.25251,0.91265,0,0,0,0,0.29797,0,0,0,0,0,0,0,0.03267,0,0,0,0,0.97268,1.84381,0.33925,0,0.28416,0.04283,0,0,0,0,0.14304,0,0.32223,0,0,0,2.49784,0,0,1.05532,0.68732,0.27849,0,1.24593,0,0.00994,0.18924,0.24104,0.0042,0
"Anaeromassilibacillus_sp_An250",0.06035,0.0273899999999999,0,0,0,0.00321,0,0,0.31059,0.32676,0,0,0,0,0,0,0,0,0,0,0,0.01234,0,0.02455,0.01686,0,0,0,0,0.00176,0,0,0.02047,0,0.00159,0,0.00119,0,0.00829,0,0.05555,0.0573,0,0,0,0,0,0.04558,0.0461699999999999,0.02889,0.14942,0.06518,1.37776,1.11049,0,0,0.0066,0.00245,0,0,0,0,0.71219,0.73748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24399,0.15489,0.89154,0.8045,0.13081,0,0,0.00862,0.00298,0,0,0,0,0,0,0,0,0,0,0,0.03048,0.03048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01187,0,0.0346,0.10409,0.01374,0,0,0,0.02282,0.01508,0.13644,0.02999,0.00053,0.0176,0,0,0,0,0.02321,0,0.10962,0,0.0887,0.00681,0,0,0,0.00767,0.0343,0.27635,0.14919,0.03728,0.00048,0.30714,0,0.04904,0.01725,0,0.05023,0.11609,0,0,0,0,0.02945,0,0.27398,0.03988,0.05138,0,0.00938,0,0.0713,0.11109,0.02971,0,0.00096,0.04686,0,0,0.03398,0,0.15639,0,0,0.09584,0.03869,0,0.05548
"Flavonifractor_sp_An100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108,0,0.0113099999999999,0,0.02136,0.00525,0.01969,0.00862,0,0.01315,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0.01619,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01116,0,0.00859,0,0,0,0,0,0.00772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231,0,0.00978,0.01554,0.00604,0.02049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01349,0,0,0,0,0,0,0,0.01979,0,0,0,0,0,0,0,0,0,0,0,0,0.00369,0
"Ruminococcus_obeum_CAG_39",0,0,0,0.00212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211,0,0,0,0.2857,0,0,0,0,0,0,0,0,0.01075,0,0,0,0.01573,0,0,0,0,0,0,0,0.00321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368,0,0.01582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07258,0.02296,0.03014,0.10492,0.00999,0.00603,0.05728,0.00659,0,0.00798,0.01383,0.01506,0.03231,0.00559,0.04212,0.00798,0.00727,1.39973,0.02967,0.00258,0.03018,0.02949,0.0071,0,0.00855,0.0134,0.01155,0.01728,0.00948,0.00297,0.0015,0.00867,0.01773,0.03801,0.04358,0.00963,0.01299,0.06025,0.01968,0.00675,0.00517,0.03537,0.02131,0.0209,0.00631,0,0.01989,0.0029,0,0,0,0,0.00443
"Anaerotruncus_colihominis",0.04968,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028899999999999,0,0,0,0,0,0.05511,0,0.03117,0.00475,0.0045899999999999,0,0.00979,0,0,0,0,0,0,0,0,0.0127599999999999,0.0084599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076799999999999,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0.0017699999999999,0,0,0,0.0448,0,0,0,0,0,0.00519,0.00519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03291,0,0.01826,0.02785,0.06823,0,0.38908,0.145,0.01396,0.02105,0.0148199999999999,0.00244,0,0,0.0038399999999999,0,0.00064,0.03638,0,0,0,0.01986,0,0,0,0,0.09647,0,0,0,0.01324,0.09575,0,0,0.04112,0,0.00991,0,0,0.07172,0,0,0,0,0,0,0,0.02467,0.02332,0.00757,0,0,0,0,0,0.00524,0,0,0,0,0.00481,0,0.00085,0.09565,0,0.12421,0.00043,0,0
"Roseburia_sp_CAG_471",0,0,0.0508,0.03031,0.13142,0,0,0,0.01005,0.0052299999999999,0,0,0,0,0,0,0,0,0,0.0001699999999999,0,0.0003799999999999,0,0,0,0,0.0007099999999999,0,0,0,0,0,0.04923,0,0.03461,0,0.06662,0.01942,0.05175,0.01843,0.00345,0.00266,0,0,0,0,0,0.01129,0.00541,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191,0,0,0.00062,0,0.0009699999999999,0,0.00117,0,0.07438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.00052,0,0,0,0,0.00201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012699999999999,0,0.00088,7e-04,0,0.00276,0,0,0,0,0,0.01616,0,0,0.01369,0,0.00938,0.0254,0.00311,0.01737,0.25801,0,0.01679,0.00752,0.59963,0.00106,0.0056,0.0025,0,0.00858,0,0.0133,0,0,0.04704,0,0,0.00235,0.37611,0.00232,0.00065,0,0.01754,0.30189,0.00879,0.00864,0.17391,0.58996,0.01449,0.00968,0,0.0427,0.00695,0.0036,0.082,0.00516,0,0,0,0,0,0,0,0.11236
"Gemella_morbillorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collinsella_intestinalis",0,0,0,0,0,0,0,0,0,0,0,0.15296,0.0085,0.01896,0.02658,0.01738,0.03092,0.04481,0.02596,0.12951,0.06658,0,0,0.1156,0.0808,0.0087599999999999,0.00844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270899999999999,0,0,0,0,0.18358,0.09146,0,0,0,0,0,0,0,0,0.00672,0.01866,0.02899,0.02204,0.06551,0.13263,0.07743,0.0636,0.01139,0.04614,0.06715,0.034,0.02444,0,0,0,0,0,0,0,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03185,0.23081,0.23081,0.02035,0,0.26272,0.02847,0.05191,0.03181,0.06911,0.05662,0.02486,0.01624,0.03328,0,0,0,0,0,0,0.02139,0.08081,0,0,0,0,0,0,0,0,0,0.00358,0.00059,0.00391,0,0,0,0,0,0.25174,0.01692,0.02623,0.03346,0.01765,0.00264,0.03727,0.00617,0,0.01087,0.01379,0,0.05356,0.00216,0.01873,7e-04,0.0113,0.00465,0.12204,0.01098,0.08377,0.01163,0.00921,0,1.33708,0.00784,0.00986,0.00551,0.0065,0.00191,0,0.00671,0.02092,0.01849,0.02221,0,0.01861,0.03366,0.00712,0.00411,0.00813,0.03557,0.01833,0.0074,0.24594,0,0,0.00814,0,0,0,0,0
"Streptococcus_milleri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618,0,0,0,0,0,0.00284,0,0,0,0.01022,0,0,0,0,0,0,0,0.01661,0,0,0,0,0,0
"Harryflintia_acetispora",0,0,0,0,0,0.01039,0,0,0.00664,0.0056799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02537,0.01967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069,0.0017399999999999,0,0,0.00377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07192,0.01488,0.01268,0,0,0,0,0,0,0,0,0,0,0.02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05103,0,0,0.04392,0,0,0.00539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05488,0,0,0,0,0,0
"Atopobium_rimae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_symbiosum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272399999999999,0,0.00088,0.00224,0.033,0,0,0,0,0,0.00649,0.00649,0,0,0,0,0,0,0.3628,0.36513,0.3628,0.24334,0.24052,0.24334,0.1841,0.1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281,0.02052,0,0.01951,0.03685,0,0,0.00199,0.01462,0.0111799999999999,0.15784,0.18355,0.02475,0.09217,0.09874,0.10515,0,0,0,0,0,0,0,0,0,0,0,0.08795,0,0,0,0.01152,0.13758,0,0,0.23734,0,0.05294,0,0,0.11729,0.33821,0.01488,0.02723,0,0,0.01413,0,0.02718,0.01961,0.00653,0,0,0,0.00109,0.03995,0,0,0,0,0,0.01396,0,0.1735,0.11354,0,0,0,0.00239,0
"Enterorhabdus_caecimuris",0.00395,0,0,0,0,0,0,0,0.02194,0.0146699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399,0,0,0,0,0,0,0,0,0.00537,0.00316,0,0,0,0,0,0,0,0.0001199999999999,0.01057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0.00106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052899999999999,0.0035,0,0,0,0,0,0,0,0,0.02064,0.06828,0.0281,0.0068,0,0.03444,0,0.00277,0,0,0.00958,0.00715,0.0026,0.00325,0.02222,0.03035,0.00322,0.01367,0.02001,0,0.04218,0.0047,0.00351,0.02231,5e-04,0,0.01851,0.00026,0,0,0.00387,0.00527,0.04523,0.00553,0.00888,0.00294,0,0.01183,0.01258,0,0,0.01782,0.02421,0.00083,0.01224,0,0.02797,0.00531,0,5e-04,0,0,0
"Firmicutes_bacterium_CAG_170",0,0,0,0,0,0,0.6099,0.01155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05077,0,0,0.33613,0.01635,0,0.03943,0.00146,0,0.00885,0,0.79044,0,0.025,0,0,0,0,0,0,0,0,0.00169,0,0,0,0,0.00935,0.10458,0,0,0,0,0,0,0,0,0.04048,0,0,0,0,0.03606,0.14629,0,0,0,0,0.16538,0,0,0.02468,0.10672
