"","train_665","train_666","train_667","train_668","train_669","train_670","train_671","train_672","train_673","train_674","train_675","train_676","train_677","train_678","train_679","train_680","train_681","train_682","train_683","train_684","train_685","train_686","train_687","train_688","train_689","train_690","train_691","train_692","train_693","train_694","train_695","train_696","train_697","train_698","train_699","train_700","train_701","train_702","train_703","train_704","train_705","train_706","train_707","train_708","train_709","train_710","train_711","train_712","train_713","train_714","train_715","train_716","train_717","train_718","train_719","train_720","train_721","train_722","train_723","train_724","train_725","train_726","train_727","train_728","train_729","train_730","train_731","train_732","train_733","train_734","train_735","train_736","train_737","train_738","train_739","train_740","train_741","train_742","train_743","train_744","train_745","train_746","train_747","train_748","train_749","train_750","train_751","train_752","train_753","train_754","train_755","train_756","train_757","train_758","train_759","train_760","train_761","train_762","train_763","train_764","train_765","train_766","train_767","train_768","train_769","train_770","train_771","train_772","train_773","train_774","train_775","train_776","train_777","train_778","train_779","train_780","train_781","train_782","train_783","train_784","train_785","train_786","train_787","train_788","train_789","train_790","train_791","train_792","train_793","train_794","train_795","train_796","train_797","train_798","train_799","train_800","train_801","train_802","train_803","train_804","train_805","train_806","train_807","train_808","train_809","train_810","train_811","train_812","train_813","train_814","train_815","train_816","train_817","train_818","train_819","train_820","train_821","train_822","train_823","train_824","train_825","train_826","train_827","train_828","train_829","train_830","train_831","train_832","train_833","train_834","train_835","train_836","train_837","train_838","train_839","train_840","train_841","train_842","train_843","train_844","train_845","train_846","train_847","train_848","train_849","train_850","train_851","train_852","train_853","train_854","train_855","train_856","train_857","train_858","train_859","train_860","train_861","train_862","train_863","train_864","train_865","train_866","train_867","train_868","train_869","train_870"
"Agathobaculum_butyriciproducens",0.54845,0.50245,0.15036,1.07199,0.19915,0,0.22143,0.34755,0.10744,0.21044,0.02929,0.71075,0.60514,0,0.11888,0.07582,0.76904,0.40642,0,1.0539,0.51623,0.35298,0.46374,0.13699,0.29737,0.26816,0.06872,0.14071,0.17455,1.43905,0.01798,0.03271,1.67419,0.2043,0.04841,0,0,0,0.01351,0.15332,0.47386,0,1.06142,0.32558,0.20988,0.42348,0.51672,0.49852,0.0912,0.20935,1.43273,0.04944,0.30086,0.1996,0,0.1849,0.17789,0,0.23479,0,0.14126,0.51517,0.92181,1.74755,0.04801,0.15147,0.48868,0.09912,0.16459,1.05127,0.13182,0.52954,0.06076,0.16142,0.03209,0.65637,0.52878,0.10651,0.1933,0.04122,0.06116,0.25471,0.0327,0,0,0.28915,0.38963,0.264,0.42365,0.60817,0.46744,0.14321,0.0438,0.05974,0.16283,0.05995,0.47484,0.48192,0.51082,0.17694,0.89335,0,0.31962,0.21786,0.4023,0.66472,0.8118,0.27066,0.02783,0.05175,0.04205,0.07939,0.05281,0.16912,0.02559,0.5187,0.24283,0.18515,0.12669,0.57592,0.06731,0.0656,0.01244,0.20877,0.01588,0,0.08316,0,0.19687,0.16214,0.50466,0.59875,0.48882,0.03265,0.06664,0.61117,0.11476,0,0.00041,1.65054,1.07768,0.98181,0.03346,0.37564,0.11951,0.29724,0.83352,0.19482,2.41879,0.01325,0.15873,0.76004,0.00729,0.6769,0.34846,0.54985,0.42328,0.03567,0.32342,0.76273,0.14931,1.4496,0.09518,0.19606,0.65716,0.22161,0.82814,0,0,0,0.91808,0.15908,0.31316,0.39403,0.00222,0.58028,0.08254,0,0.09091,0.72957,1.42871,0.03267,0.07485,0.4679,0.301,0.12042,0.00084,0.75983,0.82214,0.88072,0.24912,0.23489,0.36431,0.41615,0,0,0.03191,0.05389,0.86419,0.50087,0,0.00467,0.00632,0.19965,0.18303,0.74311
"Bacteroides_massiliensis",0.00764,0,0.00681,0.45096,1.58902,0,1.18021,0.9156,0,0,0,0,0.02953,0.00921,0,0,0.59406,0,0,0,0,0.41204,0,0.37397,0,0,0,0,1.31273,0,0,0.39527,0,0,0.36972,1.03194,0,0,0,2.35487,0,0,0.4866,0,0,0,0.65537,0,0,2.01454,0,0.00731,0,0,0,0,0,0,0.25637,0,0.05202,0.58101,2.30637,0,0.09789,0,0,0,0,0.19531,0,1.98003,2.55818,0,0,0,1.13636,0.00534,3.67156,0,0.10775,0,0,0.239,0.02124,0,2.67019,0.70437,0.09012,0.57815,0.00211,0,0,0,0.0021,0.90714,1.23283,2.32058,0.01106,0,0,0,0,0,1.14653,0,0,0,0,0,0,0.57694,0,0.31332,0.20004,0.61351,0,0,0,1.78032,0,0,0,3.08254,0.09808,0,0,0.35911,9.92457,0.00122,0.10255,0.00067,0,0,0.00184,0.00588,0,0,0,0.50176,0,0.09077,0.23516,0,0,0.03698,0,0,0.96846,0,0.81282,0,0,0,0,0,0,0.81887,0.0873,0.33562,0.5569,0,0.00231,0,0,0,0.24546,0,0.27822,0,0.29069,1.44168,0.00156,0,0,0.1496,0,0,0,0,0,0,0,0,0,0,0,1.08458,0.72119,0,0,0,0.00272,0.0388,0,0,0,0.00495,0,0.03458,0,0.37076,0.01611,0,0,0.07853
"Parabacteroides_johnsonii",0,0,0,0,0,0,0.3294,0,0,0,0,0,0.04172,0,0,0,0,0,0,0,0,0.04026,0,0,0,0,0,0,0,0,0.011,0,0,0,0.00162,0,0,0,1.1624,0,0,0,0,0,0.01126,0.1804,0.00315,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0.11571,0,0,0.00336,0,0.00445,0.00697,0,0,0.15154,0,0,0,0,0,0.00465,0.18876,0,0,0.00075,0,0.00115,0,16.51676,0.00076,0.02037,0,0,0,0,0.00057,0,0.98244,0,0.02449,0,0,0,0,0,0,0,0,0,0.00483,0,0,0.00075,0,0,0,0,0,0,0,0,0.20481,0,0,0.1045,0,0,0,0,0,0,0,0,0,0,0,0.01742,0,0.08456,7e-04,0,0,0,0,0,0.0197,0.1491,0,0,0,0,0.03517,1.03141,0,0,0,0,0,0.00077,0,0,0,0,0.03582,0,0,0,0,0.01044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953,0,0,0,0,0,6e-04,0,0,0,0,0,0,0,0.01297,0,0,0,0,0.02687,0,0,0
"Veillonella_dispar",0,0.00922,0,0.0066,0,0.02983,0,0,0.0214,0,0.00306,0.0065,0,0.37244,0.01094,0,0,0,0.03314,0,0,0,0,0,0,0,0,0.04386,0,0,0,0.27023,0,0.06756,0,0,0.00705,0,0,0,0,0.04661,0,0,0,0.0532,0,0.01174,0,0,0.00505,0.03105,0,0.00309,0.08631,0,0.0064,0,0,0,0,0.24386,0,0.06481,0.12471,0,0,0.003,0,0,0,0.10318,0,0,0,0.00135,0,0,0,0,0,0,0.03369,0,0,0.12344,0,0,0,0,0,0,0,0,0,0,0.02565,0.0079,0,0.00245,0.23341,0,0.00829,0.0387,0.01319,0.03745,0.00609,0.05387,0,0,0,0,0,0,0,0.00449,0,0,0,0,0.00142,0,0,0,0.10392,0,0,0,0.00728,0,0,0,0.00115,0.00463,0,0,0,0,0,0,0,0,0,0,0,0.01504,0,0.00208,0,0.05595,0.00885,0,0,0.18993,0,0.00587,0,0,0.01567,0,0.15541,0,0,0.07483,0,0.23788,0.05669,0.01832,0,0.38143,0.00844,0,0.00249,0.07782,0,0,0.85193,0,0.04851,0.01037,0,0.00309,0.01867,0,0.06956,0,0.02222,0.16475,0,0.00543,0.01177,0,0.0234,0,0.15321,0,0,0,0,0.00291,0,0,0.01233,0,0.39093,0
"Veillonella_infantium",0,0.01365,0.00373,0.00135,0,0.07073,0,0,0.01525,0,0.00134,0,0,0.21704,0.01976,0,0,0.0073,0.00468,0,0,0,0,0,0,0,0.01013,0.09986,0,0,0,0.02543,0,0.03508,0,0,0.00827,0,0,0,0,0.00998,0,0,0,0.13806,0,0.00579,0,0.00225,0.0125,0.03055,0.01249,0.00806,0.02804,0.00146,0.00503,0,0,0,0.01258,0.17237,0,0.02066,0.09179,0,0,0.0096,0,0,0,0.05593,0,0,0,0,0,0,0,0,0,0,0.07543,0.00104,0,0.03757,0,0,0,0.00048,0.00121,0,0,0,0,0,0.0197,0.00189,0,0.12702,0.08126,0,0.00129,0.02718,0.04751,0.03751,0.00077,0.13051,0,0,0.00649,0,0,0,0,0.00502,0,0,0,0,0.00032,0,0,0.03203,0.06516,0,0,0.00906,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068,0.00306,0,0,0.01114,0,0,0,0.09427,0.00075,0.00598,0,0,0,0,0.07657,0,0,0.12151,0,0.07828,0.03067,0.00755,0.00049,0.23036,0.00404,0,0,0.00534,0,0,0.92766,0.00116,0.01307,0.00575,0.03966,0.00336,0.05104,0.00259,0.07994,0,0.01528,0.14873,0,0.00426,0.00909,0,0.02954,0,0.21525,0,0,0,0,0.00259,0,0,0.00172,0,0.09683,0
"Veillonella_atypica",0,0.01491,0.00386,0.11725,0.00276,0.00361,0,0,0.12613,0.03973,0,0.01506,0,0.79986,0.02352,0.00074,0,0.01127,0.04101,0,0,0.01456,0.00621,0,0,0,0.00563,0.22927,0.00614,0,0,0.26651,0,0.23843,0,0,0.1795,0,0.00796,0,0,0.19892,0,0.01327,0,0.34724,0,0.00991,0,0,0.03994,0.01923,0.00139,0,0.53531,0,0.00397,0,0,0,0.00871,0.33635,0,0.12728,0.17175,0,0,0.01203,0.00056,0,0,0.00203,0,0,0,0.0024,0,0,0.00149,0,0,0,0.16242,0,0,2.09701,0,0.004,0,0.72368,0.01044,0,0,0,0,0.00158,0.14435,0.03873,0.00236,0,0.02471,0,0.00958,0.03874,0.01145,0.30862,0,0.01515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22049,0,0,0.0046,0.0109,0.02493,0,0.10658,0.00047,0,0,0,0,0,0.00027,0.01561,0,0.02087,0,0,0,0.00042,0.06162,0,0,0.11156,0.00566,0,0,0.18795,0.00692,0,0,0,0.06112,0.02599,0.05758,0,0,1.14644,0,0.89556,0.02185,0,0.00154,0.26368,0,0,0,0.06862,0,0,1.18709,0.00221,0.08773,0,0.37364,0,0.14868,0,0.20825,0.00923,0.01278,0.35874,0.0013,0.39101,0,0.01832,0.0495,0,0.61916,0,0,0.01372,0,0.00044,0.0107,0.00478,0,0,3.45222,0
"Bacteroides_finegoldii",0,0,0.01631,0.18514,0,0,0.64265,0.08883,0.14151,4.3739,0.07473,0,0,0,0,0.07854,0.0616,0,0,0.01019,0.46398,0.77956,0,0.08491,0,0,0,0,0,0,0,0.01886,0,0,0.70609,0.00612,0,0,0,0,0,0,0,0,1.66011,0.10732,0,0.00403,0,0.40191,0,0.10114,0,0.13086,0,0.00125,1.93266,0,0,0,0.02226,0.00851,0.08686,0,0,0.3493,0.18963,0,0,0,0,0,0,0.03092,0,0.32612,0,0,0,0,0,0,0,1.90132,0,0,0,0.30753,0,0,0,0,0,0,0.09582,0,0.03978,0.53878,0.0119,0,0,0,0,0,0.08955,0,0.96967,0,0,0.00256,0,2.00426,0.08351,0.02876,0.19042,3.49409,0,0.58922,0,0,0,0,0.2387,0.10878,1.20399,0,0,0,0,0.00175,0,0.00505,0,6.45396,0.01382,0,0,0,0,0,0,0.00919,0.1879,0,0,0,0.02798,0,0,0,0.10544,0.00477,0,0,0,0,0,1.36692,0,0.06873,0,0,0,0,0,0,0.23464,0,0,0,0,1.02996,0,0,0.00413,0,0,0,0.02349,0,0,0,0,3.14378,0,0.00543,0,0.19315,0,0,0.00025,0.00058,0.01019,0,0,2.61839,0,0.00573,0,0.00737,0,0.00149,0.00359,0,0,0
"Bifidobacterium_animalis",0,0,0,0,1.45253,0,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1345,0,0,0,0,0,0,0,0,0
"Oscillibacter_sp_CAG_241",0.00124,3e-04,0,0.00314,0.07395,0,0.0806,0.0709,0,0.44642,0.07532,0,0,0,0,0,0.93991,0,0,0.03231,1.18581,0,0,0.12739,0.01842,0,0,0.00132,0.138,0,0,0.00855,0,0,0.12596,0,0,0,0.24925,0.02585,0,0,0,0.03027,0,0,0.10045,0,0,0.00423,0.01513,0.05857,0,0,0,0,0,0,0,0.11307,0.01568,0.00052,0,0,0,0.10395,0.12029,0.08519,0,0,0.39853,0,0.0168,0,0.00562,0.07914,0.79185,0.00202,0,0.00279,0.19501,0,0.00358,0,1.94877,0,0,0.03418,0.2599,0,0.00015,0.01165,0.00078,0.00027,0.00282,0,0,0.10944,0,0,0,0,0,0.0214,0.04336,0,0,0,0.15896,0.06301,0,0,0,0.22232,0,0,0,0,0,0.18387,0,0,0,0.12203,0.00125,0,0,0,0,0,0,0.01019,0,0.00073,0.10922,0,0,0,0,0.66793,0.05787,0,0,0.00566,0,0.00135,0.02804,0.00405,0.43171,0,7.37718,0.03887,0,0,0.00236,0.00061,0,0.85519,0,0.0065,0.0225,0,0,0.12396,0.00729,1.38587,0.01091,0,0.04028,0,0.02619,0.08039,0.65195,0,0,0,0,0,0.90143,0.01074,0.05544,0,0.02911,0.01067,0.00205,0,0,0.00336,0,0,0,0,0.01571,0.00187,0.00498,0,0,0.01452,0.03523,0.04385,0,0,0.00232,0.00318,0.01613,0.0897
"Bacteroides_intestinalis",0.00082,0,0.00079,0.05255,0.00795,0,0.9712,0.02181,0.06185,1.36567,0.11881,1.48242,0.00356,0,0,0,0,0,0,0.00119,6.84195,0,0.24439,0.17324,0.2025,0.08906,0.10098,0,0.0267,0,0.51268,0,0.00906,0,0.00282,0,0,0,0.00433,0.30606,0.13945,0,0,2.5432,0.00249,0.09456,0.75063,0.002,0,0,0,0.53486,0,0.00206,0,0,0.32803,0,0.069,0.18903,0,0.06955,0.1845,0,0,0.28164,0.01603,0,0,0,0.12494,0.31386,0,0.00055,0,0.11961,1.06699,0.00393,0,0,0.29783,0,0,0,0.18746,1.02677,0.0043,0.04698,0.07331,0.00277,1.76338,0.118,0,0.00748,0.32194,1.21863,0.36796,4.71338,2.61647,0.29653,0,0.20872,0.19387,0.00932,0.01445,0,0.75364,0,0,0.01631,0.00364,0,0,0.18103,0,0,0.00644,10.21228,0.73575,1.27494,0.00136,0.50225,0,0,0.07503,0,0.04257,0,0.13812,0,0.00127,0.07485,0.00147,0.01436,0.0042,0,0.00769,0,0.00077,0.00787,0.59539,0.06062,0,0.00219,0.15313,0.14493,0.4157,4.55145,0.03301,0.00869,0.11517,0.05631,0.00396,0.18448,0.00272,0.0047,0.10293,0.02462,0,0,0.80142,0,0,0.03155,0.00818,0.42137,0.33507,0,0.36467,0,0.01825,0.23096,0.72458,0.00065,0.01195,0,0,0,0.08355,0.0034,0.02918,0.0118,0,0.01532,0,0.74535,0.009,0.00793,0,0.23767,0.28898,0.00342,0,0,0,2.88172,0,0.04924,0.05656,0.01045,0.37748,0.00244,0.12637,0.0074,0,0.20376
"Anaerostipes_hadrus",0.83483,12.72304,0.56867,0.43352,1.37739,0,0.75808,0.20138,0,0.13607,0.03731,0.95488,0.75463,0.48442,1.32968,0.0997,1.43491,0,0.19682,0.73368,0.05609,3.9349,4.80613,0.61362,0.08356,1.42715,0,0.11001,0.09632,2.61071,0.27111,0.00789,0,1.08011,0.02293,0.84042,2.02568,0,5.58311,0.65755,1.37932,0,0.54093,0.14648,1.43108,0.31338,0.57591,0.17337,0,0.47733,2.3806,0.01011,0,0.05675,0,0.0012,1.74054,0,3.15222,0,0.01766,0.94847,3.93097,5.35214,0,0.16984,1.20745,0.4059,0.60579,1.83319,0.07458,1.91804,1.1883,0.82083,4.33448,0.11463,0.18651,0,0.24759,0.05777,0.0905,0.13739,1.22918,0,0.00065,0,0.17244,0.0691,0.17541,2.35105,5.06636,0.28301,0.62327,0.20366,0.18849,0.40699,1.00481,3.33694,0.14091,0.61437,0.00035,0,0,0.39645,1.28599,0.16916,1.88252,0.5473,0.09801,0.30264,1.4557,1.54301,0.19503,0.23737,0,0,0.82472,1.12659,0.93179,0.28923,0.09879,7.19235,0,0.49419,0.12284,0,1.47405,4.7603,1.27866,0,1.84147,0.16441,0.36145,0,0.36486,0.53997,9.53039,0.79644,0.02062,0.4329,0,4.52258,0.2423,0.7453,0.07679,0.1233,1.31922,0.7807,0.15126,4.97409,0.57949,6.36023,1.78358,2.09004,0.62659,2.85607,0.43071,0.06379,0.1219,0.4734,0.06204,4.64941,0.34063,0,0.6311,0.06596,3.21716,0,0,0,1.2697,0.0176,0.88888,2.66127,2.38142,0.4257,0.21788,8e-04,0,18.75751,0.00623,0.02731,0.0047,0.30636,2.38683,0.79113,0.00151,0,0,0.83471,0.04985,0.19045,2.09761,0.68972,0.0021,0,1.7389,0.84437,0.32453,0.09692,0.18215,19.27015,0.0233,0.34341,0,1.52375
"Clostridium_perfringens",0,0.00266,0,0,0,0.04364,0,0,0.00235,0,0,0,0,0,0,0,0,0,0.03289,0,0,0.35156,0,0,0.06976,0,0,0.01444,0,0,0,0,0,0,0.0055,0,6e-04,0,0,0,0,0,0,0,0,0.01774,0,0,0,0,0.00538,0.03474,0,0.0973,0,0,0,0,0,0,0.16746,0.01402,0.06935,0,0,0,0,0.0623,0,0,0,0.01376,0,0,0,0,0.02557,0,0.01642,0,0,0,0.26648,0,0,0,0,0,0.00036,0.01248,0,0,0,0,0.0407,0,0.0068,0,0,0.2022,0,0,0,0,0.01584,0.00036,0,0.01538,0.10145,0,0.00987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12593,0,0,0.97581,0,0,0,0,0,0,0,0.01768,0,0,0,0,0,0,0,0,0,0.38297,0.03438,0,0.06228,0,0,0,0,0,0,0,0,0,0,0,0.00096,0.02654,0,0,0,0.48593,0.00132,0,0,0,0.07356,0,0,0,0,0,0,0.01122,0,3.38965,0,0.00129,0,0.07914,0.00325,0,0,0,0,0,0,0.08466,0,0,0,0,0,0
"Catenibacterium_mitsuokai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11184,0,0,0,0,0,0,0,0.44077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292,0,0,0,0,0,0,0,0,0,0,0,0.0923,0,0,0,0,0,0,0,0,0,0.00505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_parasanguinis",0.00291,0.21188,0.00606,0.49175,0.08839,0,0,0.04472,1.75371,1.85161,0.00316,0.01795,1.33886,0.05574,0.03625,0.05923,0,0.72968,0.50138,0,0,0.04968,0.06409,0,0,0.01818,0.00279,1.57077,0.44876,0.00311,0,0.02505,0,0.0474,0.32243,0.08014,2.40119,0.00739,0.05786,0,0.00911,0.12283,0.06623,0.07454,0.01221,0.38285,0,0.45804,0.01543,0,0.77886,0.25486,0,0.01488,0.93237,0,0.06977,0,0.01893,1.18565,0.00588,0.26312,0.00094,0.01033,0.04647,0,0.0218,0.01364,0,0,0.00181,0.53324,0.00987,0.27976,0,0.04214,0.1401,0.0406,0.05615,0.00028,0,0.02841,0.01805,0,0.05835,0.13191,0.00625,0.09062,0,0.52561,0.05763,0.01496,0.00232,2.16209,0.00454,0.96722,0.28207,0.07678,0.2572,0,0.25641,0,0.30228,0.0496,0.60172,1.95928,0.03502,0.00519,0.01338,0.0109,0,0.00286,0,0,0.01262,0.00093,0,0,0.28844,0.00182,0,0.04361,0,0.11862,0.20161,0.00377,0.038,0,0.00264,0,0.03842,5.2675,3.33572,2.85221,0.05802,0.19421,0.61427,0.21303,0.10788,0.64196,0.50892,0.01153,0.00638,0.09682,0.03556,12.10285,0.01522,0.03724,0.01166,0.27834,0.05884,0.00272,0.00107,3.29252,0.06876,0.05395,0.07048,0.0384,0.02979,0.09215,0.94092,0.20195,0,5.55238,0.05887,0.4345,1.26847,0,0.00989,0.41311,0.07096,0.02169,0.02628,16.84434,0.02785,0.03679,4.29354,0.01371,0.34555,0.07565,0.60518,0.0028,0.30369,0.11807,1.87686,0.00833,0.08528,0.28183,0.94633,0.76881,0.13381,0.06977,8.72627,0.11275,0.5221,0,0.06623,0.06844,0.51298,0.00124,0.42032,0.01143,0,0.00229,0.24204,0.03032
"Butyricimonas_virosa",0.00498,0,0.00648,0.07839,0.05744,0,0.39831,0.7202,0,0,0.19429,0,0.23832,0.38847,0,0.32892,0.02399,0.22518,0,0.20544,0,0,0,0.48039,0.04655,0.00199,0.02,0,0.2041,0,0.8003,0.27628,0.34474,0,0.00652,0.13479,0,0,0.01809,0.09289,0.09616,0,0,0.19812,0.08284,0.03491,0.16369,0.0212,0,0.10552,0,0.09273,0,0.21247,0,0,0,0,0,0.65541,0.02766,0.25676,0.08435,0.00037,0,0.00103,0.80222,0.82639,0.09545,0.02005,3.44179,0,1.10407,0,0.36834,0.13454,0.10657,0.15719,0.20599,0,0.36303,0.23227,0,0.12052,2.02938,0.01522,0.18171,0.04555,0,0,0.05739,0.3292,0,0.08788,0.14315,0.46979,0.07316,0.91496,0.13087,1.22649,0,0,2.3723,0.0342,0.01055,0,0.02718,0,1.0825,0.0963,0.39688,0.07568,0.01586,0.40073,1.2237,0.15392,0.01582,0.0685,0.11974,0,0,0.00862,0.08628,0.16451,0.00681,0,0.21626,0,0.03209,0,0.00045,0.02769,0,0.00622,0.01122,0,0,0,0,0.32597,0.08088,0.10282,0.00484,0,0.05711,0.01949,0.0124,0.31917,0.14649,0,0.13625,0,0.30898,0,0.11086,0.04176,0,0.09038,0.02871,0.02102,0.02221,0,0,0.0406,0,0.21838,0.03146,0,0.01093,0,0.11643,0.29889,0.08932,0.00498,0,0,0.04433,0,0.06809,0.00127,0.02746,0,0.25031,0.02396,0,0.31931,0.06276,0.00785,0,0,0.00227,0.39725,0.02659,0,0,0.3922,0,0.05101,0.04857,0.03508,0,0,0.00824,0.06917,0.00208,0.02746
"Clostridium_sp_CAG_253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04592,0,0,0,0,0,0,0,0,0,0,0,0.49366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496,0,0,0,0,0,0,0,0.47502,0,0.03235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_ventriosum",4.47228,0.26474,0.00077,0.02945,1.39795,0,0.45781,0.1756,0,0,0.01151,0.32919,0.32767,0,0.76752,0.00632,0.11073,0,0,0.08138,0.01783,0.49439,0,1.14628,3.5656,0,0,0,0,0.6555,0,0.09263,0,0.36449,0.13131,0.02781,0.0073,0,0.0946,0,0.33105,0,1.70765,0.05216,0.34924,0,0.21717,0.28374,0.09314,0.00629,0.03176,0,0,0.06457,0,0,0.11158,0,0.91615,0,0,0,0.35908,0,0,0.1287,0.2521,0.05247,0,1.2443,0,0.7975,0.11671,0.001,0,0.00795,0.10015,0,0.44995,0.03118,0.01377,0.01316,0.09193,0,0,4.69151,0,0.07224,0.01535,0.62953,0,0.08578,0.00643,0.68535,1.53283,0,0,0,0,0.15542,0,0,0,0.02039,0.26283,0,0.04153,0.51846,0,0.66538,0.05563,0,0.02848,0.00206,0,0,0.02232,1.71834,0.03141,1.07067,0.11109,0.74228,0.05362,0.08086,0.06882,0,0.08424,0,0.71669,0,0.09191,0.00923,0.18575,0,0.03502,0,0.12928,0,0.00236,0.18497,0.81395,7.62461,4.66102,0.65024,0.12706,1.6519,0.00396,0.08139,0.07473,0,0.09273,0,0,2.24625,0.19648,0.00685,0.75652,0.1596,0.05617,0.70011,0.75897,0.00604,0,0.43495,0.03787,0.56776,0.26628,0,0,0,1.4781,0.10492,0.08123,0.00012,0,0,0,0,0.06193,0.20388,0.01769,0,0.15078,0.09749,0.88732,0.69826,0.00282,0.4104,0,0.01973,0.01805,0,0.0546,0.03879,0.00036,0,0,0.01251,0.01522,0.40338,0,2.50176,0.00035,0.26252,0.18311,0.01791
"Firmicutes_bacterium_CAG_238",0,0,0,0,0,0,0,0,0,0.02706,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09277,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04751,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
